Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,179039.416,0:02:59,0.0026,0.2568,0.0024
4,cfd,92867.457,0:01:33,0.0015,0.1440,0.0013
6,cfd,66785.937,0:01:07,0.0011,0.1091,0.0010
8,cfd,52381.634,0:00:52,0.0009,0.0887,0.0008
10,cfd,43552.294,0:00:44,0.0008,0.0759,0.0007
12,cfd,36990.275,0:00:37,0.0007,0.0673,0.0006
14,cfd,31739.259,0:00:32,0.0006,0.0607,0.0006
16,cfd,28283.296,0:00:28,0.0006,0.0569,0.0005
18,cfd,25600.283,0:00:26,0.0005,0.0526,0.0005
20,cfd,23554.655,0:00:24,0.0005,0.0500,0.0005
22,cfd,21711.447,0:00:22,0.0006,0.0553,0.0005
24,cfd,19654.728,0:00:20,0.0005,0.0520,0.0005
26,cfd,18292.284,0:00:18,0.0005,0.0509,0.0005
28,cfd,17089.625,0:00:17,0.0005,0.0461,0.0004
30,cfd,16246.416,0:00:16,0.0005,0.0467,0.0004
32,cfd,15208.494,0:00:15,0.0004,0.0425,0.0004
34,cfd,14646.150,0:00:15,0.0005,0.0447,0.0004
36,cfd,14038.607,0:00:14,0.0004,0.0424,0.0004
38,cfd,13318.674,0:00:13,0.0004,0.0391,0.0004
40,cfd,12788.618,0:00:13,0.0004,0.0414,0.0004
