Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,303223.985,0:05:03,0.0044,0.4280,0.0040
4,kmeans,153870.921,0:02:34,0.0025,0.2429,0.0023
6,kmeans,109733.311,0:01:50,0.0019,0.1823,0.0017
8,kmeans,85615.732,0:01:26,0.0015,0.1488,0.0014
10,kmeans,70738.547,0:01:11,0.0013,0.1284,0.0012
12,kmeans,59119.748,0:00:59,0.0012,0.1142,0.0011
14,kmeans,50808.096,0:00:51,0.0010,0.1028,0.0010
16,kmeans,44566.828,0:00:45,0.0010,0.0951,0.0009
18,kmeans,39761.736,0:00:40,0.0009,0.0892,0.0008
20,kmeans,35874.746,0:00:36,0.0009,0.0844,0.0008
22,kmeans,32882.344,0:00:33,0.0009,0.0924,0.0009
24,kmeans,30033.900,0:00:30,0.0009,0.0882,0.0008
26,kmeans,27974.663,0:00:28,0.0009,0.0847,0.0008
28,kmeans,25936.641,0:00:26,0.0008,0.0806,0.0007
30,kmeans,24670.561,0:00:25,0.0008,0.0785,0.0007
32,kmeans,22854.886,0:00:23,0.0008,0.0743,0.0007
34,kmeans,21883.626,0:00:22,0.0007,0.0736,0.0007
36,kmeans,20483.958,0:00:20,0.0007,0.0705,0.0007
38,kmeans,19848.746,0:00:20,0.0007,0.0696,0.0006
40,kmeans,18562.707,0:00:19,0.0007,0.0670,0.0006
