Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,180724.885,0:03:01,0.0026,0.2598,0.0024
4,cfd,93207.340,0:01:33,0.0015,0.1448,0.0013
6,cfd,67132.906,0:01:07,0.0011,0.1089,0.0010
8,cfd,52472.683,0:00:52,0.0009,0.0889,0.0008
10,cfd,43947.954,0:00:44,0.0008,0.0768,0.0007
12,cfd,36882.469,0:00:37,0.0007,0.0668,0.0006
14,cfd,31890.755,0:00:32,0.0006,0.0612,0.0006
16,cfd,28134.683,0:00:28,0.0006,0.0566,0.0005
18,cfd,25757.871,0:00:26,0.0005,0.0534,0.0005
20,cfd,23419.862,0:00:23,0.0005,0.0497,0.0005
22,cfd,21480.413,0:00:21,0.0006,0.0548,0.0005
24,cfd,19851.784,0:00:20,0.0005,0.0530,0.0005
26,cfd,18360.416,0:00:18,0.0005,0.0510,0.0005
28,cfd,17109.024,0:00:17,0.0005,0.0460,0.0004
30,cfd,16218.646,0:00:16,0.0005,0.0465,0.0004
32,cfd,15278.865,0:00:15,0.0004,0.0423,0.0004
34,cfd,14575.879,0:00:15,0.0004,0.0441,0.0004
36,cfd,13928.994,0:00:14,0.0004,0.0419,0.0004
38,cfd,13340.775,0:00:13,0.0004,0.0389,0.0004
40,cfd,12794.846,0:00:13,0.0004,0.0411,0.0004
