Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,940209.389,0:15:40,0.0142,1.4003,0.0130
4,leukocyte,508618.630,0:08:29,0.0084,0.8240,0.0077
6,leukocyte,357406.333,0:05:57,0.0062,0.6092,0.0057
8,leukocyte,309597.276,0:05:10,0.0056,0.5478,0.0051
10,leukocyte,256023.762,0:04:16,0.0048,0.4758,0.0044
12,leukocyte,198437.084,0:03:18,0.0040,0.3955,0.0037
14,leukocyte,194765.480,0:03:15,0.0040,0.3919,0.0036
16,leukocyte,188974.426,0:03:09,0.0039,0.3817,0.0036
18,leukocyte,138044.308,0:02:18,0.0032,0.3168,0.0029
20,leukocyte,136107.943,0:02:16,0.0032,0.3161,0.0029
22,leukocyte,135735.994,0:02:16,0.0033,0.3284,0.0031
24,leukocyte,135539.327,0:02:16,0.0034,0.3351,0.0031
26,leukocyte,136183.413,0:02:16,0.0035,0.3436,0.0032
28,leukocyte,134173.220,0:02:14,0.0035,0.3458,0.0032
30,leukocyte,129978.987,0:02:10,0.0035,0.3427,0.0032
32,leukocyte,126146.501,0:02:06,0.0035,0.3404,0.0032
34,leukocyte,121812.909,0:02:02,0.0034,0.3359,0.0031
36,leukocyte,75699.032,0:01:16,0.0027,0.2667,0.0025
38,leukocyte,75647.867,0:01:16,0.0027,0.2703,0.0025
40,leukocyte,75495.063,0:01:15,0.0028,0.2712,0.0025
