Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,202310.806,0:03:22,0.0030,0.2966,0.0028
4,srad,100709.028,0:01:41,0.0016,0.1581,0.0015
6,srad,71479.838,0:01:11,0.0012,0.1175,0.0011
8,srad,57705.447,0:00:58,0.0010,0.0995,0.0009
10,srad,46635.407,0:00:47,0.0009,0.0840,0.0008
12,srad,39464.863,0:00:39,0.0008,0.0749,0.0007
14,srad,35375.232,0:00:35,0.0007,0.0704,0.0007
16,srad,32203.551,0:00:32,0.0007,0.0669,0.0006
18,srad,29400.748,0:00:29,0.0006,0.0591,0.0005
20,srad,27092.789,0:00:27,0.0006,0.0612,0.0006
22,srad,23797.288,0:00:24,0.0007,0.0652,0.0006
24,srad,21963.434,0:00:22,0.0006,0.0627,0.0006
26,srad,20344.790,0:00:20,0.0006,0.0604,0.0006
28,srad,19293.927,0:00:19,0.0006,0.0586,0.0005
30,srad,18223.028,0:00:18,0.0006,0.0567,0.0005
32,srad,16830.577,0:00:17,0.0005,0.0535,0.0005
34,srad,16309.436,0:00:16,0.0005,0.0535,0.0005
36,srad,15562.979,0:00:16,0.0005,0.0526,0.0005
38,srad,14790.214,0:00:15,0.0005,0.0512,0.0005
40,srad,14058.980,0:00:14,0.0005,0.0499,0.0005
