Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,202678.443,0:03:23,0.0030,1.4618,0.0136
4,srad,101224.980,0:01:41,0.0016,0.7802,0.0073
6,srad,71740.272,0:01:12,0.0012,0.5831,0.0054
8,srad,57066.404,0:00:57,0.0010,0.4830,0.0045
10,srad,46506.126,0:00:47,0.0009,0.4100,0.0038
12,srad,39505.675,0:00:40,0.0008,0.3669,0.0034
14,srad,35184.165,0:00:35,0.0007,0.3424,0.0032
16,srad,31759.617,0:00:32,0.0007,0.3217,0.0030
18,srad,29397.263,0:00:29,0.0006,0.3104,0.0029
20,srad,27132.811,0:00:27,0.0006,0.2989,0.0028
22,srad,23931.780,0:00:24,0.0007,0.3197,0.0030
24,srad,21723.234,0:00:22,0.0006,0.3022,0.0028
26,srad,20424.228,0:00:20,0.0006,0.2944,0.0027
28,srad,19271.774,0:00:19,0.0006,0.2849,0.0026
30,srad,18106.052,0:00:18,0.0006,0.2745,0.0026
32,srad,17284.319,0:00:17,0.0006,0.2727,0.0025
34,srad,16080.101,0:00:16,0.0005,0.2602,0.0024
36,srad,15486.735,0:00:15,0.0005,0.2559,0.0024
38,srad,14743.122,0:00:15,0.0005,0.2478,0.0023
40,srad,14064.842,0:00:14,0.0005,0.2423,0.0023
