Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,202222.628,0:03:22,0.0030,1.4562,0.0135
4,srad,100272.774,0:01:40,0.0016,0.7711,0.0072
6,srad,71413.519,0:01:11,0.0012,0.5744,0.0053
8,srad,57471.650,0:00:57,0.0010,0.4851,0.0045
10,srad,46796.894,0:00:47,0.0009,0.4126,0.0038
12,srad,39971.830,0:00:40,0.0008,0.3711,0.0035
14,srad,35149.985,0:00:35,0.0007,0.3416,0.0032
16,srad,31756.392,0:00:32,0.0007,0.3226,0.0030
18,srad,29347.560,0:00:29,0.0006,0.3105,0.0029
20,srad,27074.110,0:00:27,0.0006,0.2996,0.0028
22,srad,23721.337,0:00:24,0.0007,0.3186,0.0030
24,srad,22230.101,0:00:22,0.0006,0.3100,0.0029
26,srad,20589.219,0:00:21,0.0006,0.2972,0.0028
28,srad,19028.883,0:00:19,0.0006,0.2840,0.0026
30,srad,17868.229,0:00:18,0.0006,0.2725,0.0025
32,srad,16447.603,0:00:16,0.0005,0.2595,0.0024
34,srad,16277.955,0:00:16,0.0005,0.2603,0.0024
36,srad,15489.291,0:00:15,0.0005,0.2547,0.0024
38,srad,14852.124,0:00:15,0.0005,0.2448,0.0023
40,srad,14108.037,0:00:14,0.0005,0.2436,0.0023
