 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2        62,48334 0:01:02  0,0026 1,2552               0,0117
      4        33,67800 0:00:34  0,0016 0,7643               0,0071
      6        23,43555 0:00:23  0,0012 0,5867               0,0055
      8        19,71346 0:00:20  0,0011 0,5084               0,0047
     10        17,80010 0:00:18  0,0010 0,4793               0,0045
     12        18,06516 0:00:18  0,0011 0,5069               0,0047
     14        17,27599 0:00:17  0,0010 0,4983               0,0046
     16        19,43271 0:00:19  0,0012 0,5619               0,0052
     18        17,45526 0:00:17  0,0011 0,5284               0,0049
     20        17,22429 0:00:17  0,0011 0,5383               0,0050
     22        18,35264 0:00:18  0,0012 0,5879               0,0055
     24        17,87036 0:00:18  0,0012 0,5755               0,0054
     26        17,55866 0:00:18  0,0012 0,5776               0,0054
     28        18,51967 0:00:19  0,0013 0,6159               0,0057
     30        17,76950 0:00:18  0,0013 0,6056               0,0056
     32        18,05798 0:00:18  0,0013 0,6242               0,0058
     34        18,29324 0:00:18  0,0013 0,6380               0,0059
     36        18,36606 0:00:18  0,0013 0,6373               0,0059
     38        18,62953 0:00:19  0,0014 0,6644               0,0062
     40        19,72721 0:00:20  0,0014 0,6725               0,0063
     42        18,18633 0:00:18  0,0014 0,6677               0,0062
     44        18,87597 0:00:19  0,0015 0,7005               0,0065
     46        20,90419 0:00:21  0,0016 0,7440               0,0069
     48        19,42478 0:00:19  0,0015 0,7119               0,0066
     50        19,31804 0:00:19  0,0015 0,7090               0,0066
     52        19,69414 0:00:20  0,0015 0,7208               0,0067
     54        19,42379 0:00:19  0,0015 0,7204               0,0067
     56        17,81462 0:00:18  0,0015 0,7021               0,0065
     58        17,98536 0:00:18  0,0015 0,7006               0,0065
     60        18,27428 0:00:18  0,0015 0,7223               0,0067
     62        18,03082 0:00:18  0,0015 0,7124               0,0066
     64        17,70892 0:00:18  0,0015 0,7100               0,0066
     66        17,22722 0:00:17  0,0015 0,7226               0,0067
     68        16,61261 0:00:17  0,0015 0,7002               0,0065
     70        17,65909 0:00:18  0,0015 0,7284               0,0068
     72        16,65047 0:00:17  0,0015 0,7013               0,0065
     74        16,31813 0:00:16  0,0014 0,6784               0,0063
     76        16,18857 0:00:16  0,0014 0,6824               0,0063
     78        17,30317 0:00:17  0,0015 0,7294               0,0068
     80        16,96553 0:00:17  0,0015 0,7204               0,0067
     82        17,21185 0:00:17  0,0015 0,7164               0,0067
     84        17,12428 0:00:17  0,0015 0,7294               0,0068
     86        17,39580 0:00:17  0,0016 0,7435               0,0069
     88        17,88917 0:00:18  0,0016 0,7620               0,0071
