 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2       47,707190 0:00:48  0,0019 0,2731               0,0025
      4       35,614773 0:00:36  0,0014 0,2008               0,0019
      6       32,832979 0:00:33  0,0012 0,1754               0,0016
      8       30,521810 0:00:31  0,0012 0,1664               0,0015
     10       32,285151 0:00:32  0,0012 0,1768               0,0016
     12       31,596579 0:00:32  0,0013 0,1786               0,0017
     14       31,103435 0:00:31  0,0013 0,1797               0,0017
     16       31,095780 0:00:31  0,0013 0,1836               0,0017
     18       30,132326 0:00:30  0,0013 0,1832               0,0017
     20       30,991362 0:00:31  0,0013 0,1883               0,0018
     22       31,205830 0:00:31  0,0013 0,1913               0,0018
     24       30,640553 0:00:31  0,0013 0,1880               0,0017
     26       30,791147 0:00:31  0,0013 0,1890               0,0018
     28       31,543411 0:00:32  0,0014 0,1942               0,0018
     30       32,042626 0:00:32  0,0014 0,1978               0,0018
     32       33,455728 0:00:33  0,0015 0,2110               0,0020
     34       32,765350 0:00:33  0,0015 0,2066               0,0019
     36       33,401114 0:00:33  0,0015 0,2061               0,0019
     38       33,241368 0:00:33  0,0015 0,2091               0,0019
     40       33,323745 0:00:33  0,0015 0,2076               0,0019
     42       33,093719 0:00:33  0,0015 0,2059               0,0019
     44       34,440618 0:00:34  0,0018 0,2535               0,0024
     46       34,267865 0:00:34  0,0016 0,2324               0,0022
     48       34,541483 0:00:35  0,0018 0,2564               0,0024
     50       34,850561 0:00:35  0,0021 0,2995               0,0028
     52       34,547039 0:00:35  0,0020 0,2839               0,0026
     54       34,479440 0:00:34  0,0022 0,3101               0,0029
     56       33,949794 0:00:34  0,0018 0,2574               0,0024
     58       35,866460 0:00:36  0,0021 0,2967               0,0028
     60       34,757087 0:00:35  0,0023 0,3310               0,0031
     62       36,112141 0:00:36  0,0022 0,3055               0,0028
     64       36,040917 0:00:36  0,0022 0,3179               0,0030
     66       36,823528 0:00:37  0,0022 0,3168               0,0029
     68       35,648789 0:00:36  0,0022 0,3073               0,0029
     70       37,299946 0:00:37  0,0022 0,3123               0,0029
     72       35,635334 0:00:36  0,0022 0,3103               0,0029
     74       35,377280 0:00:35  0,0020 0,2897               0,0027
     76       36,716174 0:00:37  0,0021 0,3027               0,0028
     78       36,106083 0:00:36  0,0021 0,2970               0,0028
     80       38,041900 0:00:38  0,0022 0,3086               0,0029
     82       36,662934 0:00:37  0,0023 0,3297               0,0031
     84       36,315298 0:00:36  0,0022 0,3130               0,0029
     86       35,678095 0:00:36  0,0020 0,2887               0,0027
     88       36,822509 0:00:37  0,0023 0,3210               0,0030
