 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2       48,726193 0:00:49  0,0020 0,9382               0,0087
      4       35,463140 0:00:35  0,0014 0,6733               0,0063
      6       33,403592 0:00:33  0,0013 0,5987               0,0056
      8       33,413389 0:00:33  0,0013 0,6092               0,0057
     10       30,648600 0:00:31  0,0012 0,5724               0,0053
     12       30,442213 0:00:30  0,0012 0,5757               0,0054
     14       32,784379 0:00:33  0,0013 0,6369               0,0059
     16       30,221649 0:00:30  0,0013 0,6412               0,0060
     18       30,974562 0:00:31  0,0013 0,6192               0,0058
     20       30,497253 0:00:31  0,0014 0,6482               0,0060
     22       32,692575 0:00:33  0,0014 0,6755               0,0063
     24       30,999388 0:00:31  0,0014 0,6471               0,0060
     26       31,465827 0:00:31  0,0014 0,6458               0,0060
     28       32,645183 0:00:33  0,0014 0,6824               0,0063
     30       32,825353 0:00:33  0,0014 0,6886               0,0064
     32       32,302444 0:00:32  0,0014 0,6700               0,0062
     34       32,401722 0:00:32  0,0014 0,6752               0,0063
     36       32,906227 0:00:33  0,0014 0,6821               0,0063
     38       31,964162 0:00:32  0,0014 0,6503               0,0060
     40       34,735349 0:00:35  0,0018 0,8567               0,0080
     42       33,072458 0:00:33  0,0015 0,6913               0,0064
     44       33,634313 0:00:34  0,0015 0,7001               0,0065
     46       34,504012 0:00:35  0,0017 0,8248               0,0077
     48       34,492246 0:00:34  0,0018 0,8517               0,0079
     50       34,623626 0:00:35  0,0021 0,9763               0,0091
     52       35,623032 0:00:36  0,0020 0,9691               0,0090
     54       34,973385 0:00:35  0,0023 1,0746               0,0100
     56       35,030586 0:00:35  0,0022 1,0534               0,0098
     58       36,245853 0:00:36  0,0022 1,0336               0,0096
     60       36,006532 0:00:36  0,0021 0,9755               0,0091
     62       36,157318 0:00:36  0,0022 1,0528               0,0098
     64       34,134733 0:00:34  0,0021 0,9933               0,0092
     66       35,871491 0:00:36  0,0021 0,9753               0,0091
     68       36,319897 0:00:36  0,0023 1,0965               0,0102
     70       36,094806 0:00:36  0,0021 0,9960               0,0093
     72       35,132110 0:00:35  0,0021 1,0134               0,0094
     74       35,406811 0:00:35  0,0020 0,9464               0,0088
     76       35,973831 0:00:36  0,0021 1,0201               0,0095
     78       35,655964 0:00:36  0,0021 0,9783               0,0091
     80       36,675237 0:00:37  0,0022 1,0462               0,0097
     82       35,977427 0:00:36  0,0020 0,9579               0,0089
     84       37,951554 0:00:38  0,0022 1,0383               0,0097
     86       36,327793 0:00:36  0,0022 1,0366               0,0096
     88       35,690027 0:00:36  0,0020 0,9637               0,0090
