Threads,time_seconds,Time,Energy,CO2eq,travelled
2,312.50,0:05:15,0.0075,3.5463,0.0330
4,171.28,0:02:53,0.0044,2.1086,0.0196
6,143.04,0:02:24,0.0043,2.0315,0.0189
8,146.71,0:02:28,0.0046,2.1893,0.0204
10,185.58,0:03:07,0.0054,2.5527,0.0237
12,172.02,0:02:53,0.0051,2.4441,0.0227
14,170.34,0:02:51,0.0052,2.4770,0.0230
16,176.86,0:02:58,0.0055,2.6057,0.0242
