Treads|Time|Energy|CO2eq|travelled
2|0:05:15|0,0075|1,0572|0,0098
4|0:02:55|0,0047|0,6621|0,0062
6|0:02:24|0,0043|0,6088|0,0057
8|0:02:28|0,0044|0,6206|0,0058
10|0:03:07|0,0054|0,7636|0,0071
12|0:02:53|0,0052|0,7320|0,0068
14|0:02:51|0,0052|0,7394|0,0069
16|0:02:58|0,0055|0,7804|0,0073
