Treads|Time|Energy|CO2eq|travelled
2|0:05:15|0,0075|3,5496|0,0330
4|0:02:53|0,0046|2,2025|0,0205
6|0:02:24|0,0043|2,0430|0,0190
8|0:02:28|0,0046|2,2035|0,0205
10|0:03:06|0,0054|2,5655|0,0239
12|0:02:52|0,0051|2,4443|0,0227
14|0:02:50|0,0052|2,4704|0,0230
16|0:02:58|0,0055|2,6164|0,0243
