Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,146.91103,0:02:27,0.0049,2.3621,0.0220
4,ST,78.22107,0:01:18,0.0028,1.3377,0.0124
6,ST,54.16477,0:00:54,0.0020,0.9621,0.0089
8,ST,45.26919,0:00:45,0.0017,0.8262,0.0077
10,ST,40.51109,0:00:41,0.0016,0.7557,0.0070
12,ST,38.24382,0:00:38,0.0015,0.7272,0.0068
14,ST,36.66160,0:00:37,0.0015,0.7062,0.0066
16,ST,35.40774,0:00:35,0.0014,0.6861,0.0064
18,ST,35.15344,0:00:35,0.0014,0.6881,0.0064
20,ST,34.33905,0:00:34,0.0014,0.6831,0.0064
22,ST,34.43496,0:00:34,0.0014,0.6970,0.0065
24,ST,34.49427,0:00:35,0.0015,0.7094,0.0066
26,ST,33.81175,0:00:34,0.0015,0.7066,0.0066
28,ST,34.33963,0:00:34,0.0015,0.7272,0.0068
30,ST,34.54345,0:00:35,0.0015,0.7415,0.0069
32,ST,33.16627,0:00:33,0.0015,0.7235,0.0067
34,ST,33.77929,0:00:34,0.0016,0.7466,0.0069
36,ST,33.79404,0:00:34,0.0016,0.7565,0.0070
38,ST,33.49495,0:00:34,0.0016,0.7609,0.0071
40,ST,33.43095,0:00:33,0.0016,0.7689,0.0072
42,ST,33.74022,0:00:34,0.0016,0.7874,0.0073
44,ST,33.70824,0:00:34,0.0017,0.7981,0.0074
46,ST,31.85689,0:00:32,0.0016,0.7696,0.0072
48,ST,30.59551,0:00:31,0.0016,0.7481,0.0070
50,ST,29.02671,0:00:29,0.0015,0.7158,0.0067
52,ST,27.74040,0:00:28,0.0014,0.6937,0.0065
54,ST,27.34490,0:00:27,0.0014,0.6893,0.0064
56,ST,25.95867,0:00:26,0.0014,0.6642,0.0062
58,ST,25.33066,0:00:25,0.0014,0.6567,0.0061
60,ST,24.29227,0:00:24,0.0013,0.6429,0.0060
62,ST,23.59869,0:00:24,0.0013,0.6329,0.0059
64,ST,22.61349,0:00:23,0.0013,0.6199,0.0058
66,ST,22.98779,0:00:23,0.0013,0.6339,0.0059
68,ST,21.51078,0:00:22,0.0013,0.6100,0.0057
70,ST,21.27929,0:00:21,0.0013,0.6102,0.0057
72,ST,22.11508,0:00:22,0.0013,0.6383,0.0059
74,ST,20.18770,0:00:20,0.0012,0.5931,0.0055
76,ST,19.36289,0:00:19,0.0012,0.5764,0.0054
78,ST,18.76259,0:00:19,0.0012,0.5659,0.0053
80,ST,18.00896,0:00:18,0.0011,0.5502,0.0051
82,ST,17.95114,0:00:18,0.0012,0.5538,0.0052
84,ST,17.41237,0:00:17,0.0011,0.5432,0.0051
86,ST,18.10958,0:00:18,0.0012,0.5686,0.0053
88,ST,17.00456,0:00:17,0.0011,0.5373,0.0050
