Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,144.30719,0:02:24,0.0048,0.4737,0.0044
4,ST,77.70472,0:01:18,0.0028,0.2710,0.0025
6,ST,54.15109,0:00:54,0.0020,0.1962,0.0018
8,ST,45.54300,0:00:46,0.0017,0.1700,0.0016
10,ST,40.52864,0:00:41,0.0016,0.1548,0.0014
12,ST,38.20105,0:00:38,0.0015,0.1486,0.0014
14,ST,37.16523,0:00:37,0.0015,0.1463,0.0014
16,ST,35.28106,0:00:35,0.0014,0.1404,0.0013
18,ST,34.81142,0:00:35,0.0014,0.1402,0.0013
20,ST,34.57830,0:00:35,0.0014,0.1414,0.0013
22,ST,35.12646,0:00:35,0.0015,0.1456,0.0014
24,ST,34.84732,0:00:35,0.0015,0.1467,0.0014
26,ST,34.50110,0:00:35,0.0015,0.1472,0.0014
28,ST,34.52174,0:00:35,0.0015,0.1495,0.0014
30,ST,34.38735,0:00:34,0.0015,0.1512,0.0014
32,ST,33.68480,0:00:34,0.0015,0.1502,0.0014
34,ST,34.14974,0:00:34,0.0016,0.1542,0.0014
36,ST,33.91548,0:00:34,0.0016,0.1552,0.0014
38,ST,34.16328,0:00:34,0.0016,0.1581,0.0015
40,ST,33.60936,0:00:34,0.0016,0.1578,0.0015
42,ST,33.97796,0:00:34,0.0016,0.1617,0.0015
44,ST,34.09688,0:00:34,0.0017,0.1641,0.0015
46,ST,32.20379,0:00:32,0.0016,0.1583,0.0015
48,ST,30.88499,0:00:31,0.0016,0.1541,0.0014
50,ST,29.50527,0:00:30,0.0015,0.1481,0.0014
52,ST,28.05867,0:00:28,0.0014,0.1425,0.0013
54,ST,27.57232,0:00:28,0.0014,0.1414,0.0013
56,ST,26.43707,0:00:26,0.0014,0.1372,0.0013
58,ST,25.29387,0:00:25,0.0014,0.1336,0.0012
60,ST,24.93909,0:00:25,0.0013,0.1326,0.0012
62,ST,24.01054,0:00:24,0.0013,0.1311,0.0012
64,ST,22.62543,0:00:23,0.0013,0.1268,0.0012
66,ST,23.36999,0:00:23,0.0013,0.1318,0.0012
68,ST,21.35180,0:00:21,0.0013,0.1236,0.0011
70,ST,20.77405,0:00:21,0.0012,0.1219,0.0011
72,ST,20.24037,0:00:20,0.0012,0.5888,0.0055
74,ST,19.98287,0:00:20,0.0012,0.5875,0.0055
76,ST,19.51249,0:00:20,0.0012,0.5817,0.0054
78,ST,19.33098,0:00:19,0.0012,0.5808,0.0054
80,ST,18.23270,0:00:18,0.0012,0.5555,0.0052
82,ST,17.61340,0:00:18,0.0011,0.5444,0.0051
84,ST,17.88827,0:00:18,0.0012,0.5572,0.0052
86,ST,17.08843,0:00:17,0.0011,0.5385,0.0050
88,ST,16.60545,0:00:17,0.0011,0.5322,0.0050
