Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,122.37126,0:02:02,0.0021,0.9972,0.0093
4,ST,65.98735,0:01:06,0.0012,0.5911,0.0055
6,ST,50.46591,0:00:51,0.0010,0.4779,0.0044
8,ST,43.78327,0:00:44,0.0009,0.4411,0.0041
10,ST,41.19095,0:00:41,0.0009,0.4302,0.0040
12,ST,39.91778,0:00:40,0.0009,0.4353,0.0040
14,ST,40.71156,0:00:41,0.0010,0.4629,0.0043
16,ST,39.86603,0:00:40,0.0010,0.4713,0.0044
18,ST,39.63309,0:00:40,0.0010,0.4843,0.0045
20,ST,39.50898,0:00:40,0.0010,0.5046,0.0047
22,ST,35.30007,0:00:35,0.0011,0.5278,0.0049
24,ST,33.38733,0:00:33,0.0011,0.5251,0.0049
26,ST,30.63409,0:00:31,0.0010,0.5027,0.0047
28,ST,28.96730,0:00:29,0.0010,0.4892,0.0046
30,ST,26.69506,0:00:27,0.0010,0.4668,0.0043
32,ST,24.79739,0:00:25,0.0009,0.4445,0.0041
34,ST,22.85866,0:00:23,0.0009,0.4266,0.0040
36,ST,22.40187,0:00:22,0.0009,0.4322,0.0040
38,ST,20.76129,0:00:21,0.0009,0.4141,0.0039
40,ST,20.03330,0:00:20,0.0009,0.4112,0.0038
