Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,124.68385,0:02:05,0.0021,0.2078,0.0019
4,ST,66.10727,0:01:06,0.0012,0.1208,0.0011
6,ST,50.97748,0:00:51,0.0010,0.0986,0.0009
8,ST,42.53712,0:00:43,0.0009,0.0888,0.0008
10,ST,40.11458,0:00:40,0.0009,0.0871,0.0008
12,ST,39.75408,0:00:40,0.0009,0.0895,0.0008
14,ST,40.60414,0:00:41,0.0010,0.0951,0.0009
16,ST,40.09358,0:00:40,0.0010,0.0971,0.0009
18,ST,40.14642,0:00:40,0.0010,0.1009,0.0009
20,ST,40.36052,0:00:40,0.0011,0.1057,0.0010
22,ST,35.93721,0:00:36,0.0011,0.1083,0.0010
24,ST,33.70222,0:00:34,0.0011,0.1089,0.0010
26,ST,31.00304,0:00:31,0.0011,0.1045,0.0010
28,ST,29.02031,0:00:29,0.0010,0.0945,0.0009
30,ST,26.49701,0:00:27,0.0010,0.0955,0.0009
32,ST,25.41239,0:00:25,0.0010,0.0940,0.0009
34,ST,23.85853,0:00:24,0.0009,0.0911,0.0008
36,ST,22.04154,0:00:22,0.0009,0.0870,0.0008
38,ST,20.80605,0:00:21,0.0008,0.0832,0.0008
40,ST,19.88710,0:00:20,0.0008,0.0827,0.0008
