Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,242.92160,0:04:03,0.0040,0.3942,0.0037
4,PO,126.32713,0:02:06,0.0024,0.2317,0.0022
6,PO,91.13698,0:01:31,0.0018,0.1800,0.0017
8,PO,76.46332,0:01:16,0.0016,0.1619,0.0015
10,PO,70.61023,0:01:11,0.0016,0.1565,0.0015
12,PO,68.49436,0:01:09,0.0016,0.1594,0.0015
14,PO,67.74338,0:01:08,0.0017,0.1647,0.0015
16,PO,67.13220,0:01:07,0.0017,0.1698,0.0016
18,PO,66.47321,0:01:06,0.0018,0.1746,0.0016
20,PO,67.22108,0:01:07,0.0019,0.1820,0.0017
22,PO,60.37246,0:01:00,0.0019,0.1899,0.0018
24,PO,55.90434,0:00:56,0.0018,0.1814,0.0017
26,PO,51.34509,0:00:51,0.0018,0.1732,0.0016
28,PO,48.45537,0:00:48,0.0017,0.1680,0.0016
30,PO,45.03561,0:00:45,0.0016,0.1615,0.0015
32,PO,42.60558,0:00:43,0.0016,0.1594,0.0015
34,PO,39.92042,0:00:40,0.0016,0.1567,0.0015
36,PO,37.51048,0:00:38,0.0016,0.1534,0.0014
38,PO,35.26277,0:00:35,0.0015,0.1489,0.0014
40,PO,34.12392,0:00:34,0.0015,0.1481,0.0014
