Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,ST,124.64787,0:02:05,0.0021,1.0102,0.0094
4,ST,65.93077,0:01:06,0.0012,0.5900,0.0055
6,ST,50.81992,0:00:51,0.0010,0.4778,0.0044
8,ST,43.88061,0:00:44,0.0009,0.4414,0.0041
10,ST,41.20989,0:00:41,0.0009,0.4305,0.0040
12,ST,40.37134,0:00:40,0.0009,0.4385,0.0041
14,ST,40.54087,0:00:41,0.0010,0.4620,0.0043
16,ST,39.98202,0:00:40,0.0010,0.4738,0.0044
18,ST,39.87935,0:00:40,0.0010,0.4895,0.0046
20,ST,39.72520,0:00:40,0.0011,0.5052,0.0047
22,ST,35.83290,0:00:36,0.0011,0.5271,0.0049
24,ST,33.01544,0:00:33,0.0011,0.5193,0.0048
26,ST,30.70063,0:00:31,0.0010,0.5031,0.0047
28,ST,28.07407,0:00:28,0.0010,0.4788,0.0045
30,ST,26.16326,0:00:26,0.0010,0.4591,0.0043
32,ST,24.75224,0:00:25,0.0009,0.4503,0.0042
34,ST,22.98355,0:00:23,0.0009,0.4342,0.0040
36,ST,21.95458,0:00:22,0.0009,0.4280,0.0040
38,ST,20.96657,0:00:21,0.0009,0.4189,0.0039
40,ST,20.12248,0:00:20,0.0009,0.4131,0.0038
