Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,245.91109,0:04:06,0.0041,0.4001,0.0037
4,PO,126.40227,0:02:06,0.0023,0.2303,0.0021
6,PO,91.23877,0:01:31,0.0018,0.1805,0.0017
8,PO,75.81534,0:01:16,0.0016,0.1614,0.0015
10,PO,70.43642,0:01:10,0.0016,0.1581,0.0015
12,PO,68.60766,0:01:09,0.0016,0.1611,0.0015
14,PO,67.62093,0:01:08,0.0017,0.1656,0.0015
16,PO,67.14601,0:01:07,0.0017,0.1708,0.0016
18,PO,66.92801,0:01:07,0.0017,0.1710,0.0016
20,PO,65.70085,0:01:06,0.0018,0.1789,0.0017
22,PO,60.37702,0:01:00,0.0019,0.1847,0.0017
24,PO,54.97646,0:00:55,0.0018,0.1799,0.0017
26,PO,51.54564,0:00:52,0.0018,0.1742,0.0016
28,PO,47.86598,0:00:48,0.0017,0.1665,0.0015
30,PO,45.08101,0:00:45,0.0016,0.1622,0.0015
32,PO,42.66545,0:00:43,0.0016,0.1600,0.0015
34,PO,40.16472,0:00:40,0.0015,0.1496,0.0014
36,PO,37.91002,0:00:38,0.0016,0.1549,0.0014
38,PO,36.12992,0:00:36,0.0015,0.1522,0.0014
40,PO,33.68538,0:00:34,0.0015,0.1463,0.0014
