Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,245.66064,0:04:06,0.0041,1.9639,0.0183
4,PO,126.45834,0:02:06,0.0024,1.1377,0.0106
6,PO,92.49925,0:01:33,0.0019,0.8964,0.0083
8,PO,75.75790,0:01:16,0.0016,0.7880,0.0073
10,PO,68.82675,0:01:09,0.0016,0.7577,0.0070
12,PO,68.77200,0:01:09,0.0016,0.7897,0.0073
14,PO,67.51308,0:01:08,0.0017,0.8140,0.0076
16,PO,66.99161,0:01:07,0.0017,0.8389,0.0078
18,PO,67.08095,0:01:07,0.0018,0.8679,0.0081
20,PO,65.93290,0:01:06,0.0018,0.8776,0.0082
22,PO,60.59993,0:01:01,0.0019,0.9151,0.0085
24,PO,55.33803,0:00:55,0.0018,0.8834,0.0082
26,PO,50.74964,0:00:51,0.0017,0.8400,0.0078
28,PO,48.00660,0:00:48,0.0017,0.8171,0.0076
30,PO,45.10616,0:00:45,0.0017,0.7946,0.0074
32,PO,42.17541,0:00:42,0.0016,0.7748,0.0072
34,PO,40.25190,0:00:40,0.0016,0.7734,0.0072
36,PO,37.42574,0:00:37,0.0016,0.7490,0.0070
38,PO,35.56051,0:00:36,0.0015,0.7331,0.0068
40,PO,33.70501,0:00:34,0.0015,0.7151,0.0067
