Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,backprop,32497.090,0:00:32,0.0012,0.1131,0.0011
4,backprop,31218.832,0:00:31,0.0011,0.1081,0.0010
6,backprop,25304.280,0:00:25,0.0009,0.0880,0.0008
8,backprop,25177.682,0:00:25,0.0009,0.0885,0.0008
10,backprop,25607.119,0:00:26,0.0009,0.0911,0.0008
12,backprop,24397.425,0:00:24,0.0009,0.0863,0.0008
14,backprop,24212.207,0:00:24,0.0009,0.0856,0.0008
16,backprop,22639.891,0:00:23,0.0008,0.0802,0.0007
18,backprop,22526.684,0:00:23,0.0008,0.0797,0.0007
20,backprop,22948.211,0:00:23,0.0008,0.0810,0.0008
22,backprop,22906.574,0:00:23,0.0008,0.0807,0.0008
24,backprop,22612.977,0:00:23,0.0008,0.0801,0.0007
26,backprop,23424.590,0:00:23,0.0008,0.0824,0.0008
28,backprop,23161.506,0:00:23,0.0008,0.0819,0.0008
30,backprop,22638.037,0:00:23,0.0008,0.0800,0.0007
32,backprop,22609.599,0:00:23,0.0008,0.0797,0.0007
34,backprop,23156.852,0:00:23,0.0008,0.0821,0.0008
36,backprop,22696.611,0:00:23,0.0008,0.0802,0.0007
38,backprop,22882.524,0:00:23,0.0008,0.0808,0.0008
40,backprop,22957.248,0:00:23,0.0008,0.0810,0.0008
42,backprop,22933.994,0:00:23,0.0008,0.0813,0.0008
44,backprop,22579.598,0:00:23,0.0008,0.0795,0.0007
46,backprop,22724.991,0:00:23,0.0008,0.0802,0.0007
48,backprop,22766.206,0:00:23,0.0008,0.0801,0.0007
