Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,89839.696,0:01:30,0.0032,0.3113,0.0029
4,srad,46429.309,0:00:46,0.0017,0.1696,0.0016
6,srad,34577.354,0:00:35,0.0013,0.1317,0.0012
8,srad,28725.250,0:00:29,0.0012,0.1138,0.0011
10,srad,26574.146,0:00:27,0.0011,0.1089,0.0010
12,srad,26530.019,0:00:27,0.0011,0.1091,0.0010
14,srad,26373.344,0:00:26,0.0011,0.1104,0.0010
16,srad,26368.488,0:00:26,0.0011,0.1121,0.0010
18,srad,26441.774,0:00:26,0.0012,0.1143,0.0011
20,srad,26230.132,0:00:26,0.0012,0.1137,0.0011
22,srad,26195.219,0:00:26,0.0012,0.1151,0.0011
24,srad,26123.159,0:00:26,0.0012,0.1141,0.0011
26,srad,24321.266,0:00:24,0.0011,0.1084,0.0010
28,srad,22895.692,0:00:23,0.0011,0.1038,0.0010
30,srad,21639.021,0:00:22,0.0010,0.0999,0.0009
32,srad,20485.795,0:00:20,0.0010,0.0962,0.0009
34,srad,18576.763,0:00:19,0.0009,0.0897,0.0008
36,srad,17849.817,0:00:18,0.0009,0.0878,0.0008
38,srad,16782.547,0:00:17,0.0009,0.0850,0.0008
40,srad,16152.482,0:00:16,0.0009,0.0839,0.0008
42,srad,15351.840,0:00:15,0.0008,0.0819,0.0008
44,srad,15042.437,0:00:15,0.0008,0.0813,0.0008
46,srad,13842.840,0:00:14,0.0008,0.0767,0.0007
48,srad,13497.896,0:00:13,0.0008,0.0758,0.0007
