Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,89837.044,0:01:30,0.0032,1.5291,0.0142
4,srad,46321.451,0:00:46,0.0017,0.8283,0.0077
6,srad,34497.037,0:00:34,0.0013,0.6464,0.0060
8,srad,28873.445,0:00:29,0.0012,0.5579,0.0052
10,srad,26497.119,0:00:26,0.0011,0.5286,0.0049
12,srad,26280.082,0:00:26,0.0011,0.5324,0.0050
14,srad,26318.601,0:00:26,0.0011,0.5438,0.0051
16,srad,26342.420,0:00:26,0.0011,0.5517,0.0051
18,srad,26396.299,0:00:26,0.0012,0.5589,0.0052
20,srad,26366.803,0:00:26,0.0012,0.5606,0.0052
22,srad,26347.087,0:00:26,0.0012,0.5681,0.0053
24,srad,26283.118,0:00:26,0.0012,0.5614,0.0052
26,srad,23668.625,0:00:24,0.0011,0.5170,0.0048
28,srad,22797.017,0:00:23,0.0011,0.5067,0.0047
30,srad,21220.633,0:00:21,0.0010,0.4803,0.0045
32,srad,20065.928,0:00:20,0.0010,0.4630,0.0043
34,srad,18663.547,0:00:19,0.0009,0.4409,0.0041
36,srad,17613.411,0:00:18,0.0009,0.4257,0.0040
38,srad,16983.977,0:00:17,0.0009,0.4201,0.0039
40,srad,15853.512,0:00:16,0.0008,0.4044,0.0038
42,srad,16077.793,0:00:16,0.0009,0.4149,0.0039
44,srad,14772.770,0:00:15,0.0008,0.3909,0.0036
46,srad,14371.080,0:00:14,0.0008,0.3868,0.0036
48,srad,13620.494,0:00:14,0.0008,0.3726,0.0035
