Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,118168.967,0:01:58,0.0041,0.4046,0.0038
4,cfd,60160.450,0:01:00,0.0022,0.2155,0.0020
6,cfd,40887.120,0:00:41,0.0016,0.1533,0.0014
8,cfd,31047.534,0:00:31,0.0012,0.1218,0.0011
10,cfd,25443.876,0:00:25,0.0011,0.1044,0.0010
12,cfd,21743.342,0:00:22,0.0009,0.0919,0.0009
14,cfd,18879.059,0:00:19,0.0008,0.0808,0.0008
16,cfd,16298.070,0:00:16,0.0007,0.0734,0.0007
18,cfd,15084.023,0:00:15,0.0007,0.0679,0.0006
20,cfd,13719.755,0:00:14,0.0007,0.0640,0.0006
22,cfd,12587.201,0:00:13,0.0006,0.0594,0.0006
24,cfd,11756.677,0:00:12,0.0006,0.0547,0.0005
26,cfd,10940.610,0:00:11,0.0005,0.0509,0.0005
28,cfd,10306.557,0:00:10,0.0005,0.0514,0.0005
30,cfd,9673.311,0:00:10,0.0005,0.0494,0.0005
32,cfd,9222.383,0:00:09,0.0005,0.0467,0.0004
34,cfd,8713.012,0:00:09,0.0005,0.0470,0.0004
36,cfd,8524.638,0:00:09,0.0005,0.0467,0.0004
38,cfd,8164.703,0:00:08,0.0005,0.0458,0.0004
40,cfd,8154.316,0:00:08,0.0005,0.0466,0.0004
42,cfd,7618.815,0:00:08,0.0004,0.0439,0.0004
44,cfd,7489.275,0:00:07,0.0004,0.0430,0.0004
46,cfd,7139.079,0:00:07,0.0004,0.0400,0.0004
48,cfd,7025.557,0:00:07,0.0004,0.0390,0.0004
