Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,250110.331,0:04:10,0.0088,4.2253,0.0393
4,kmeans,125376.697,0:02:05,0.0046,2.2324,0.0208
6,kmeans,83884.053,0:01:24,0.0033,1.5672,0.0146
8,kmeans,63035.637,0:01:03,0.0026,1.2399,0.0115
10,kmeans,51067.851,0:00:51,0.0022,1.0422,0.0097
12,kmeans,43378.278,0:00:43,0.0019,0.9153,0.0085
14,kmeans,37252.243,0:00:37,0.0017,0.8183,0.0076
16,kmeans,32677.758,0:00:33,0.0015,0.7444,0.0069
18,kmeans,29208.847,0:00:29,0.0014,0.6936,0.0065
20,kmeans,27003.116,0:00:27,0.0013,0.6435,0.0060
22,kmeans,24704.297,0:00:25,0.0012,0.5786,0.0054
24,kmeans,22902.973,0:00:23,0.0011,0.5255,0.0049
26,kmeans,21393.198,0:00:21,0.0011,0.5143,0.0048
28,kmeans,19725.959,0:00:20,0.0010,0.4910,0.0046
30,kmeans,18641.337,0:00:19,0.0010,0.4774,0.0044
32,kmeans,17342.202,0:00:17,0.0010,0.4595,0.0043
34,kmeans,16556.423,0:00:17,0.0009,0.4518,0.0042
36,kmeans,15512.042,0:00:16,0.0009,0.4332,0.0040
38,kmeans,14896.426,0:00:15,0.0009,0.4253,0.0040
40,kmeans,14008.330,0:00:14,0.0009,0.4114,0.0038
42,kmeans,13612.879,0:00:14,0.0009,0.0837,0.0008
44,kmeans,12796.425,0:00:13,0.0008,0.0797,0.0007
46,kmeans,12461.212,0:00:12,0.0008,0.0779,0.0007
48,kmeans,11775.101,0:00:12,0.0007,0.0737,0.0007
