Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,617440.55,0:10:18,0.0217,2.1367,0.0199
4,leukocyte,326120.27,0:05:26,0.0121,1.1886,0.0111
6,leukocyte,220030.81,0:03:40,0.0087,0.8588,0.0080
8,leukocyte,187788.30,0:03:08,0.0077,0.7556,0.0070
10,leukocyte,150883.30,0:02:31,0.0065,0.6374,0.0059
12,leukocyte,116894.45,0:01:57,0.0053,0.5257,0.0049
14,leukocyte,115256.81,0:01:55,0.0053,0.5215,0.0049
16,leukocyte,114428.16,0:01:55,0.0053,0.5214,0.0049
18,leukocyte,80927.83,0:01:21,0.0040,0.3968,0.0037
20,leukocyte,81272.91,0:01:21,0.0040,0.3920,0.0036
22,leukocyte,81129.20,0:01:21,0.0039,0.3859,0.0036
24,leukocyte,81460.45,0:01:22,0.0039,0.3810,0.0035
26,leukocyte,80910.94,0:01:21,0.0038,0.3746,0.0035
28,leukocyte,80598.56,0:01:21,0.0039,0.3876,0.0036
30,leukocyte,78911.55,0:01:19,0.0039,0.3809,0.0035
32,leukocyte,82828.66,0:01:23,0.0041,0.4020,0.0037
34,leukocyte,76470.21,0:01:17,0.0038,0.3735,0.0035
36,leukocyte,46677.19,0:00:47,0.0028,0.2710,0.0025
38,leukocyte,46678.81,0:00:47,0.0028,0.2718,0.0025
40,leukocyte,46618.39,0:00:47,0.0028,0.2716,0.0025
42,leukocyte,46969.10,0:00:47,0.0028,0.2746,0.0026
44,leukocyte,46679.44,0:00:47,0.0028,0.2728,0.0025
46,leukocyte,46719.69,0:00:47,0.0028,0.2733,0.0025
48,leukocyte,46660.00,0:00:47,0.0028,0.2727,0.0025
