Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,250117.102,0:04:10,0.0088,4.2350,0.0394
4,kmeans,125381.476,0:02:05,0.0046,2.2329,0.0208
6,kmeans,83881.450,0:01:24,0.0033,1.5715,0.0146
8,kmeans,63037.769,0:01:03,0.0026,1.2413,0.0115
10,kmeans,51096.511,0:00:51,0.0022,1.0421,0.0097
12,kmeans,43385.523,0:00:43,0.0019,0.9176,0.0085
14,kmeans,37249.619,0:00:37,0.0017,0.8200,0.0076
16,kmeans,32685.967,0:00:33,0.0015,0.7452,0.0069
18,kmeans,29235.782,0:00:29,0.0014,0.6905,0.0064
20,kmeans,27003.413,0:00:27,0.0013,0.6421,0.0060
22,kmeans,24715.297,0:00:25,0.0012,0.5795,0.0054
24,kmeans,22919.219,0:00:23,0.0010,0.4820,0.0045
26,kmeans,21406.998,0:00:21,0.0011,0.5149,0.0048
28,kmeans,19745.655,0:00:20,0.0010,0.4913,0.0046
30,kmeans,18639.751,0:00:19,0.0010,0.4771,0.0044
32,kmeans,17376.446,0:00:17,0.0010,0.4613,0.0043
34,kmeans,16548.565,0:00:17,0.0009,0.4519,0.0042
36,kmeans,15522.159,0:00:16,0.0009,0.4335,0.0040
38,kmeans,14917.162,0:00:15,0.0009,0.4259,0.0040
40,kmeans,14005.258,0:00:14,0.0009,0.4114,0.0038
42,kmeans,13538.135,0:00:14,0.0008,0.4087,0.0038
44,kmeans,12791.345,0:00:13,0.0008,0.3897,0.0036
46,kmeans,12475.360,0:00:12,0.0008,0.3817,0.0036
48,kmeans,11785.970,0:00:12,0.0008,0.3610,0.0034
