Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,89760.036,0:01:30,0.0032,1.5289,0.0142
4,srad,46386.520,0:00:46,0.0017,0.8293,0.0077
6,srad,34571.040,0:00:35,0.0013,0.6472,0.0060
8,srad,28687.063,0:00:29,0.0012,0.5562,0.0052
10,srad,26464.952,0:00:26,0.0011,0.5285,0.0049
12,srad,26373.917,0:00:26,0.0011,0.5300,0.0049
14,srad,26357.723,0:00:26,0.0011,0.5432,0.0051
16,srad,26473.948,0:00:26,0.0011,0.5526,0.0051
18,srad,26471.576,0:00:26,0.0012,0.5626,0.0052
20,srad,26339.526,0:00:26,0.0012,0.5630,0.0052
22,srad,26325.856,0:00:26,0.0012,0.5673,0.0053
24,srad,26303.535,0:00:26,0.0012,0.5624,0.0052
26,srad,24605.039,0:00:25,0.0011,0.5372,0.0050
28,srad,23150.902,0:00:23,0.0011,0.5145,0.0048
30,srad,21114.639,0:00:21,0.0010,0.4786,0.0045
32,srad,19780.251,0:00:20,0.0010,0.4582,0.0043
34,srad,19099.693,0:00:19,0.0009,0.4500,0.0042
36,srad,17555.941,0:00:18,0.0009,0.4252,0.0040
38,srad,16875.804,0:00:17,0.0009,0.4155,0.0039
40,srad,16496.522,0:00:16,0.0009,0.4168,0.0039
42,srad,15323.591,0:00:15,0.0008,0.4000,0.0037
44,srad,14497.019,0:00:14,0.0008,0.3840,0.0036
46,srad,14090.767,0:00:14,0.0008,0.3799,0.0035
48,srad,13527.101,0:00:14,0.0008,0.3696,0.0034
