Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,250116.098,0:04:10,0.0087,0.8559,0.0080
4,kmeans,125364.195,0:02:05,0.0046,0.4547,0.0042
6,kmeans,83853.762,0:01:24,0.0033,0.3202,0.0030
8,kmeans,63060.421,0:01:03,0.0026,0.2543,0.0024
10,kmeans,51134.708,0:00:51,0.0022,0.2146,0.0020
12,kmeans,43383.689,0:00:43,0.0019,0.1863,0.0017
14,kmeans,37252.451,0:00:37,0.0017,0.1665,0.0015
16,kmeans,32678.336,0:00:33,0.0015,0.1511,0.0014
18,kmeans,29247.171,0:00:29,0.0014,0.1416,0.0013
20,kmeans,27008.473,0:00:27,0.0013,0.1311,0.0012
22,kmeans,24703.131,0:00:25,0.0012,0.1187,0.0011
24,kmeans,22907.548,0:00:23,0.0011,0.1074,0.0010
26,kmeans,21406.031,0:00:21,0.0011,0.1053,0.0010
28,kmeans,19733.323,0:00:20,0.0010,0.1002,0.0009
30,kmeans,18655.602,0:00:19,0.0010,0.0977,0.0009
32,kmeans,17351.476,0:00:17,0.0010,0.0941,0.0009
34,kmeans,16545.905,0:00:17,0.0009,0.0923,0.0009
36,kmeans,15521.592,0:00:16,0.0009,0.0887,0.0008
38,kmeans,14934.533,0:00:15,0.0009,0.0871,0.0008
40,kmeans,13999.095,0:00:14,0.0009,0.0841,0.0008
42,kmeans,13552.939,0:00:14,0.0009,0.0837,0.0008
44,kmeans,12779.804,0:00:13,0.0008,0.0797,0.0007
46,kmeans,12476.559,0:00:12,0.0008,0.0781,0.0007
48,kmeans,11768.308,0:00:12,0.0007,0.0737,0.0007
