Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,250104.956,0:04:10,0.0087,4.2077,0.0391
4,kmeans,125370.325,0:02:05,0.0046,2.2297,0.0207
6,kmeans,83852.700,0:01:24,0.0033,1.5646,0.0146
8,kmeans,63070.427,0:01:03,0.0026,1.2437,0.0116
10,kmeans,51036.219,0:00:51,0.0022,1.0474,0.0097
12,kmeans,43385.924,0:00:43,0.0019,0.9116,0.0085
14,kmeans,37255.608,0:00:37,0.0017,0.8136,0.0076
16,kmeans,32684.238,0:00:33,0.0015,0.7425,0.0069
18,kmeans,29261.091,0:00:29,0.0014,0.6924,0.0064
20,kmeans,27007.505,0:00:27,0.0013,0.6411,0.0060
22,kmeans,24707.216,0:00:25,0.0012,0.5799,0.0054
24,kmeans,22913.012,0:00:23,0.0011,0.5261,0.0049
26,kmeans,21376.484,0:00:21,0.0011,0.5137,0.0048
28,kmeans,19740.040,0:00:20,0.0010,0.4907,0.0046
30,kmeans,18634.119,0:00:19,0.0010,0.4767,0.0044
32,kmeans,17343.011,0:00:17,0.0010,0.4593,0.0043
34,kmeans,16559.383,0:00:17,0.0009,0.4517,0.0042
36,kmeans,15496.899,0:00:15,0.0009,0.4331,0.0040
38,kmeans,14904.098,0:00:15,0.0009,0.4254,0.0040
40,kmeans,13998.814,0:00:14,0.0009,0.4112,0.0038
42,kmeans,13536.048,0:00:14,0.0008,0.4078,0.0038
44,kmeans,12786.540,0:00:13,0.0008,0.3893,0.0036
46,kmeans,12466.679,0:00:12,0.0008,0.3812,0.0035
48,kmeans,11787.675,0:00:12,0.0008,0.3611,0.0034
