Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,118517.506,0:01:59,0.0042,0.4105,0.0038
4,cfd,59803.806,0:01:00,0.0022,0.2187,0.0020
6,cfd,41129.057,0:00:41,0.0016,0.1552,0.0014
8,cfd,31119.597,0:00:31,0.0012,0.1217,0.0011
10,cfd,25532.159,0:00:26,0.0011,0.1048,0.0010
12,cfd,21592.385,0:00:22,0.0009,0.0905,0.0008
14,cfd,18682.271,0:00:19,0.0008,0.0812,0.0008
16,cfd,16376.992,0:00:16,0.0007,0.0735,0.0007
18,cfd,14710.525,0:00:15,0.0007,0.0685,0.0006
20,cfd,13626.168,0:00:14,0.0007,0.0643,0.0006
22,cfd,12494.622,0:00:12,0.0006,0.0600,0.0006
24,cfd,11597.531,0:00:12,0.0005,0.0537,0.0005
26,cfd,10945.293,0:00:11,0.0005,0.0509,0.0005
28,cfd,10358.367,0:00:10,0.0005,0.0517,0.0005
30,cfd,9643.015,0:00:10,0.0005,0.0492,0.0005
32,cfd,9113.138,0:00:09,0.0005,0.0458,0.0004
34,cfd,8826.970,0:00:09,0.0005,0.0443,0.0004
36,cfd,8559.168,0:00:09,0.0005,0.0470,0.0004
38,cfd,8320.550,0:00:08,0.0005,0.0466,0.0004
40,cfd,8137.285,0:00:08,0.0005,0.0465,0.0004
42,cfd,7617.850,0:00:08,0.0004,0.0438,0.0004
44,cfd,7630.042,0:00:08,0.0005,0.0445,0.0004
46,cfd,7197.608,0:00:07,0.0004,0.0406,0.0004
48,cfd,7009.672,0:00:07,0.0004,0.0389,0.0004
