Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,250110.958,0:04:10,0.0088,0.8614,0.0080
4,kmeans,125368.908,0:02:05,0.0046,0.4570,0.0043
6,kmeans,83854.255,0:01:24,0.0033,0.3215,0.0030
8,kmeans,63041.605,0:01:03,0.0026,0.2538,0.0024
10,kmeans,51018.831,0:00:51,0.0021,0.2047,0.0019
12,kmeans,43394.572,0:00:43,0.0019,0.1873,0.0017
14,kmeans,37248.215,0:00:37,0.0017,0.1681,0.0016
16,kmeans,32671.496,0:00:33,0.0015,0.1523,0.0014
18,kmeans,29194.954,0:00:29,0.0014,0.1414,0.0013
20,kmeans,27043.599,0:00:27,0.0013,0.1310,0.0012
22,kmeans,24700.783,0:00:25,0.0012,0.1192,0.0011
24,kmeans,22951.508,0:00:23,0.0011,0.1077,0.0010
26,kmeans,21408.293,0:00:21,0.0011,0.1053,0.0010
28,kmeans,19760.630,0:00:20,0.0010,0.1006,0.0009
30,kmeans,18665.447,0:00:19,0.0010,0.0979,0.0009
32,kmeans,17365.105,0:00:17,0.0010,0.0942,0.0009
34,kmeans,16562.672,0:00:17,0.0009,0.0925,0.0009
36,kmeans,15532.844,0:00:16,0.0009,0.0889,0.0008
38,kmeans,14903.041,0:00:15,0.0009,0.0870,0.0008
40,kmeans,14017.578,0:00:14,0.0009,0.0843,0.0008
42,kmeans,13558.001,0:00:14,0.0009,0.0837,0.0008
44,kmeans,12805.466,0:00:13,0.0008,0.0798,0.0007
46,kmeans,12490.207,0:00:12,0.0008,0.0782,0.0007
48,kmeans,11832.488,0:00:12,0.0008,0.0741,0.0007
