Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,274.389552,0:04:35,0.0091,4.3584,0.0405
4,kmeans,139.047819,0:02:20,0.0049,2.3355,0.0217
6,kmeans,97.978377,0:01:39,0.0035,1.6914,0.0157
8,kmeans,75.712521,0:01:16,0.0028,1.3508,0.0126
10,kmeans,62.728723,0:01:04,0.0024,1.1506,0.0107
12,kmeans,54.250881,0:00:55,0.0021,1.0151,0.0094
14,kmeans,47.916887,0:00:49,0.0019,0.9121,0.0085
16,kmeans,43.457089,0:00:44,0.0017,0.8347,0.0078
18,kmeans,39.516421,0:00:40,0.0016,0.7685,0.0071
20,kmeans,35.715971,0:00:36,0.0015,0.7129,0.0066
22,kmeans,32.172957,0:00:33,0.0014,0.6580,0.0061
24,kmeans,29.660112,0:00:30,0.0013,0.6202,0.0058
26,kmeans,27.365731,0:00:28,0.0012,0.5860,0.0055
28,kmeans,25.581285,0:00:26,0.0012,0.5600,0.0052
30,kmeans,23.765002,0:00:25,0.0011,0.5321,0.0049
32,kmeans,22.368016,0:00:23,0.0011,0.5117,0.0048
34,kmeans,20.986373,0:00:22,0.0010,0.4900,0.0046
36,kmeans,19.941490,0:00:21,0.0010,0.4742,0.0044
38,kmeans,18.904252,0:00:20,0.0010,0.4594,0.0043
40,kmeans,17.940888,0:00:19,0.0009,0.4429,0.0041
42,kmeans,17.127133,0:00:18,0.0009,0.4322,0.0040
44,kmeans,16.289598,0:00:17,0.0009,0.4199,0.0039
46,kmeans,15.622930,0:00:16,0.0009,0.4154,0.0039
48,kmeans,15.036480,0:00:16,0.0009,0.4090,0.0038
50,kmeans,14.429735,0:00:15,0.0008,0.3993,0.0037
52,kmeans,13.956205,0:00:15,0.0008,0.3907,0.0036
54,kmeans,13.413500,0:00:14,0.0008,0.3817,0.0036
56,kmeans,12.991283,0:00:14,0.0008,0.3754,0.0035
58,kmeans,12.605309,0:00:13,0.0008,0.3680,0.0034
60,kmeans,12.311226,0:00:13,0.0008,0.3632,0.0034
62,kmeans,11.895880,0:00:13,0.0007,0.3512,0.0033
64,kmeans,11.717886,0:00:13,0.0007,0.3497,0.0033
66,kmeans,11.270905,0:00:12,0.0007,0.3420,0.0032
68,kmeans,10.921916,0:00:12,0.0007,0.3364,0.0031
70,kmeans,10.613166,0:00:11,0.0007,0.3317,0.0031
72,kmeans,10.497880,0:00:11,0.0007,0.3317,0.0031
74,kmeans,10.091078,0:00:11,0.0007,0.3196,0.0030
76,kmeans,10.063049,0:00:11,0.0007,0.3211,0.0030
78,kmeans,9.572594,0:00:10,0.0006,0.3124,0.0029
80,kmeans,9.511366,0:00:10,0.0007,0.3129,0.0029
82,kmeans,9.137990,0:00:10,0.0006,0.3055,0.0028
84,kmeans,9.183800,0:00:10,0.0006,0.3095,0.0029
86,kmeans,8.724812,0:00:10,0.0006,0.3002,0.0028
88,kmeans,8.686322,0:00:09,0.0006,0.3012,0.0028
