Treads,time_seconds,Time,Energy,CO2eq,travelled
2,331.73,0:05:34,0.0076,3.6200,0.0337
4,178.96,0:03:00,0.0045,2.1509,0.0200
6,130.93,0:02:12,0.0036,1.7100,0.0159
8,110.07,0:01:51,0.0032,1.5318,0.0142
10,139.58,0:02:20,0.0039,1.8409,0.0171
12,121.92,0:02:03,0.0035,1.6517,0.0154
14,111.23,0:01:52,0.0033,1.5545,0.0145
16,105.66,0:01:46,0.0032,1.5017,0.0140
