 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      1         8,75436 0:00:09  0,0002 0,0317               0,0003
      2         4,45129 0:00:05  0,0001 0,0171               0,0002
      3         3,02013 0:00:03  0,0001 0,0121               0,0001
      4         2,21134 0:00:02  0,0001 0,0093               0,0001
      5         1,86728 0:00:02  0,0001 0,0081               0,0001
      6         1,71531 0:00:02  0,0001 0,0076               0,0001
      7         1,46452 0:00:01  0,0000 0,0068               0,0001
      8         1,23492 0:00:01  0,0000 0,0059               0,0001
      9         2,02485 0:00:02  0,0001 0,0090               0,0001
     10         1,86425 0:00:02  0,0001 0,0084               0,0001
     11         1,73995 0:00:02  0,0001 0,0078               0,0001
     12         1,57567 0:00:02  0,0001 0,0073               0,0001
     13         1,43081 0:00:01  0,0000 0,0068               0,0001
     14         1,35024 0:00:01  0,0000 0,0064               0,0001
     15         1,29182 0:00:01  0,0000 0,0063               0,0001
     16         1,23451 0:00:01  0,0000 0,0063               0,0001
