 Treads  Elapsed time    Time  Energy  CO2eq  km travelled by car
      1        177,75 0:02:58  0,0065 3,0759               0,0286
      2        102,62 0:01:43  0,0042 0,5976               0,0056
      3         75,39 0:01:15  0,0033 0,4681               0,0044
      4         62,33 0:01:02  0,0029 0,4083               0,0038
      5         54,87 0:00:55  0,0026 0,3713               0,0035
      6         48,98 0:00:49  0,0024 0,3439               0,0032
      7         43,19 0:00:43  0,0022 0,3114               0,0029
      8         42,09 0:00:42  0,0022 0,3123               0,0029
      9         39,33 0:00:39  0,0021 0,2970               0,0028
     10         36,41 0:00:36  0,0020 0,2824               0,0026
     11         35,81 0:00:36  0,0020 0,2868               0,0027
     12         35,25 0:00:35  0,0020 0,2883               0,0027
     13         32,87 0:00:33  0,0019 0,2718               0,0025
     14         34,20 0:00:34  0,0020 0,2868               0,0027
     15         32,71 0:00:33  0,0019 0,2747               0,0026
     16         31,88 0:00:32  0,0019 0,2725               0,0025
     17         31,96 0:00:32  0,0020 0,2786               0,0026
     18         33,03 0:00:33  0,0021 0,2931               0,0027
     19         32,76 0:00:33  0,0021 0,2952               0,0027
     20         31,54 0:00:32  0,0020 0,2891               0,0027
     21         32,23 0:00:32  0,0021 0,2981               0,0028
     22         31,15 0:00:31  0,0021 0,2942               0,0027
     23         31,92 0:00:32  0,0022 0,3110               0,0029
     24         32,33 0:00:32  0,0021 1,0076               0,0094
     25         32,75 0:00:33  0,0022 0,3140               0,0029
     26         31,87 0:00:32  0,0022 0,3179               0,0030
     27         32,51 0:00:33  0,0023 0,3270               0,0030
     28         32,17 0:00:32  0,0023 0,3267               0,0030
     29         31,36 0:00:31  0,0023 0,3212               0,0030
     30         32,30 0:00:32  0,0024 0,3379               0,0031
     31         32,19 0:00:32  0,0024 0,3406               0,0032
     32         34,07 0:00:34  0,0026 0,3694               0,0034
     33         34,03 0:00:34  0,0026 0,3750               0,0035
     34         34,49 0:00:35  0,0027 0,3813               0,0035
     35         34,20 0:00:34  0,0027 0,3812               0,0035
     36         34,40 0:00:34  0,0028 0,3929               0,0037
     37         35,47 0:00:36  0,0029 0,4119               0,0038
     38         36,06 0:00:36  0,0030 0,4200               0,0039
     39         37,00 0:00:37  0,0031 0,4360               0,0041
     40         36,41 0:00:36  0,0031 0,4337               0,0040
     41         36,58 0:00:37  0,0031 0,4397               0,0041
     42         36,67 0:00:37  0,0031 0,4376               0,0041
     43         37,50 0:00:38  0,0032 0,4597               0,0043
     44         39,18 0:00:39  0,0034 0,4831               0,0045
     45         40,70 0:00:41  0,0036 0,5105               0,0047
     46         42,82 0:00:43  0,0038 0,5334               0,0050
     47         41,33 0:00:41  0,0036 0,5173               0,0048
     48         42,33 0:00:42  0,0037 0,5275               0,0049
     49         43,20 0:00:43  0,0038 0,5422               0,0050
     50         42,46 0:00:43  0,0038 0,5350               0,0050
     51         43,19 0:00:43  0,0039 0,5475               0,0051
     52         41,18 0:00:41  0,0037 0,5258               0,0049
     53         43,63 0:00:44  0,0039 0,5592               0,0052
     54         43,12 0:00:43  0,0039 0,5537               0,0052
