 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      1         8,87604 0:00:09  0,0002 0,0906               0,0008
      2         4,36246 0:00:04  0,0001 0,0477               0,0004
      3         3,07099 0:00:03  0,0001 0,0355               0,0003
      4         2,25333 0:00:02  0,0001 0,0276               0,0003
      5         1,94501 0:00:02  0,0001 0,0248               0,0002
      6         1,52183 0:00:02  0,0000 0,0205               0,0002
      7         1,40758 0:00:01  0,0000 0,0197               0,0002
      8         1,28876 0:00:01  0,0000 0,0184               0,0002
      9         2,04219 0:00:02  0,0001 0,0271               0,0003
     10         1,85939 0:00:02  0,0001 0,0250               0,0002
     11         1,68715 0:00:02  0,0000 0,0230               0,0002
     12         1,64538 0:00:02  0,0000 0,0226               0,0002
     13         1,46276 0:00:01  0,0000 0,0205               0,0002
     14         1,34100 0:00:01  0,0000 0,0191               0,0002
     15         1,27707 0:00:01  0,0000 0,0184               0,0002
     16         1,23851 0:00:01  0,0000 0,0180               0,0002
