 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2       47,330935 0:00:47  0,0019 0,2746               0,0026
      4       35,616930 0:00:36  0,0014 0,1987               0,0018
      6       32,751823 0:00:33  0,0012 0,1733               0,0016
      8       31,413723 0:00:31  0,0013 0,1772               0,0016
     10       30,768869 0:00:31  0,0012 0,1752               0,0016
     12       30,304868 0:00:30  0,0014 0,1920               0,0018
     14       31,154980 0:00:31  0,0013 0,1792               0,0017
     16       30,756387 0:00:31  0,0013 0,1814               0,0017
     18       30,977022 0:00:31  0,0013 0,1861               0,0017
     20       30,943335 0:00:31  0,0013 0,1886               0,0018
     22       30,822989 0:00:31  0,0013 0,1910               0,0018
     24       31,169357 0:00:31  0,0014 0,1952               0,0018
     26       32,865762 0:00:33  0,0014 0,2041               0,0019
     28       31,899882 0:00:32  0,0014 0,1967               0,0018
     30       33,639853 0:00:34  0,0015 0,2096               0,0019
     32       31,996693 0:00:32  0,0014 0,1973               0,0018
     34       33,468882 0:00:33  0,0015 0,2114               0,0020
     36       34,300733 0:00:34  0,0017 0,2394               0,0022
     38       31,613696 0:00:32  0,0014 0,1960               0,0018
     40       32,755574 0:00:33  0,0015 0,2057               0,0019
     42       33,887838 0:00:34  0,0015 0,2065               0,0019
     44       33,102864 0:00:33  0,0015 0,2057               0,0019
     46       34,325986 0:00:34  0,0019 0,2662               0,0025
     48       34,637614 0:00:35  0,0019 0,2625               0,0024
     50       33,059993 0:00:33  0,0016 0,2223               0,0021
     52       33,707595 0:00:34  0,0017 0,2434               0,0023
     54       35,166349 0:00:35  0,0021 0,2914               0,0027
     56       36,667471 0:00:37  0,0022 0,3128               0,0029
     58       34,026180 0:00:34  0,0019 0,2711               0,0025
     60       35,736746 0:00:36  0,0022 0,3056               0,0028
     62       37,293497 0:00:37  0,0020 0,2827               0,0026
     64       34,658401 0:00:35  0,0023 0,3289               0,0031
     66       36,079666 0:00:36  0,0022 0,3089               0,0029
     68       35,658598 0:00:36  0,0022 0,3070               0,0029
     70       37,093577 0:00:37  0,0022 0,3087               0,0029
     72       36,018486 0:00:36  0,0021 0,2915               0,0027
     74       36,475556 0:00:36  0,0021 0,3031               0,0028
     76       36,333757 0:00:36  0,0023 0,3254               0,0030
     78       36,474563 0:00:36  0,0023 0,3196               0,0030
     80       35,965376 0:00:36  0,0020 0,2828               0,0026
     82       36,896843 0:00:37  0,0023 0,3306               0,0031
     84       36,383487 0:00:36  0,0022 0,3051               0,0028
     86       36,590394 0:00:37  0,0023 0,3270               0,0030
     88       37,074029 0:00:37  0,0023 0,3199               0,0030
