 Treads  Execution Time    Time  Energy  CO2eq  km travelled by car
      2       47,565466 0:00:48  0,0020 0,9280               0,0086
      4       35,836612 0:00:36  0,0014 0,6612               0,0062
      6       33,753781 0:00:34  0,0013 0,5992               0,0056
      8       31,607087 0:00:32  0,0012 0,5871               0,0055
     10       30,854169 0:00:31  0,0013 0,6061               0,0056
     12       30,846434 0:00:31  0,0013 0,6020               0,0056
     14       30,774139 0:00:31  0,0013 0,6246               0,0058
     16       30,913879 0:00:31  0,0013 0,6039               0,0056
     18       30,491732 0:00:30  0,0013 0,6133               0,0057
     20       31,576503 0:00:32  0,0013 0,6395               0,0059
     22       30,397703 0:00:30  0,0013 0,6248               0,0058
     24       30,676511 0:00:31  0,0013 0,6241               0,0058
     26       31,188949 0:00:31  0,0014 0,6438               0,0060
     28       32,150720 0:00:32  0,0014 0,6553               0,0061
     30       31,473837 0:00:31  0,0014 0,6520               0,0061
     32       33,792914 0:00:34  0,0015 0,7125               0,0066
     34       33,252896 0:00:33  0,0014 0,6880               0,0064
     36       32,627831 0:00:33  0,0014 0,6610               0,0061
     38       33,969602 0:00:34  0,0015 0,7012               0,0065
     40       33,055741 0:00:33  0,0014 0,6726               0,0063
     42       33,256274 0:00:33  0,0015 0,6907               0,0064
     44       33,233785 0:00:33  0,0015 0,6907               0,0064
     46       33,546973 0:00:34  0,0015 0,7208               0,0067
     48       33,778413 0:00:34  0,0015 0,7250               0,0067
     50       35,029269 0:00:35  0,0021 1,0039               0,0093
     52       33,977079 0:00:34  0,0017 0,7929               0,0074
     54       34,366907 0:00:34  0,0020 0,9291               0,0086
     56       34,210318 0:00:34  0,0020 0,9646               0,0090
     58       35,624408 0:00:36  0,0021 1,0073               0,0094
     60       36,873512 0:00:37  0,0024 1,1397               0,0106
     62       35,890442 0:00:36  0,0021 1,0049               0,0093
     64       35,515629 0:00:36  0,0022 1,0279               0,0096
     66       37,062313 0:00:37  0,0022 1,0242               0,0095
     68       35,642244 0:00:36  0,0022 1,0418               0,0097
     70       36,117031 0:00:36  0,0022 1,0603               0,0099
     72       35,322151 0:00:35  0,0020 0,9505               0,0088
     74       36,337796 0:00:36  0,0022 1,0554               0,0098
     76       36,994807 0:00:37  0,0023 1,0966               0,0102
     78       36,163444 0:00:36  0,0021 0,9849               0,0092
     80       36,071113 0:00:36  0,0020 0,9665               0,0090
     82       35,807834 0:00:36  0,0021 0,9794               0,0091
     84       36,665541 0:00:37  0,0023 1,0769               0,0100
     86       36,849708 0:00:37  0,0024 1,1179               0,0104
     88       36,837852 0:00:37  0,0023 1,0868               0,0101
