Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,backprop,16289.924,0:00:16,0.0004,0.1902,0.0018
4,backprop,13951.478,0:00:14,0.0004,0.1726,0.0016
6,backprop,13225.323,0:00:13,0.0003,0.1644,0.0015
8,backprop,12669.401,0:00:13,0.0003,0.1558,0.0014
10,backprop,12656.843,0:00:13,0.0003,0.1560,0.0015
12,backprop,12717.951,0:00:13,0.0003,0.1541,0.0014
14,backprop,12747.258,0:00:13,0.0003,0.1552,0.0014
16,backprop,12343.687,0:00:12,0.0003,0.1599,0.0015
18,backprop,12117.800,0:00:12,0.0003,0.1595,0.0015
20,backprop,12348.851,0:00:12,0.0003,0.1616,0.0015
22,backprop,12134.601,0:00:12,0.0003,0.1605,0.0015
24,backprop,12114.617,0:00:12,0.0003,0.1608,0.0015
26,backprop,12120.161,0:00:12,0.0003,0.1614,0.0015
28,backprop,12127.662,0:00:12,0.0003,0.1611,0.0015
30,backprop,12119.910,0:00:12,0.0003,0.1611,0.0015
32,backprop,12112.497,0:00:12,0.0003,0.1611,0.0015
