Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,292221.101,0:04:52,0.0085,0.8313,0.0077
4,leukocyte,154948.484,0:02:35,0.0060,0.5870,0.0055
6,leukocyte,104742.199,0:01:45,0.0051,0.5042,0.0047
8,leukocyte,89904.204,0:01:30,0.0048,0.4761,0.0044
10,leukocyte,71440.671,0:01:11,0.0045,0.4438,0.0041
12,leukocyte,54952.049,0:00:55,0.0042,0.4126,0.0038
14,leukocyte,54411.464,0:00:54,0.0042,0.4142,0.0039
16,leukocyte,53883.016,0:00:54,0.0042,0.4089,0.0038
18,leukocyte,40064.582,0:00:40,0.0039,0.3803,0.0035
20,leukocyte,37852.659,0:00:38,0.0038,0.3748,0.0035
22,leukocyte,37771.349,0:00:38,0.0038,0.3705,0.0034
24,leukocyte,37908.030,0:00:38,0.0037,0.3665,0.0034
26,leukocyte,37956.051,0:00:38,0.0037,0.3639,0.0034
28,leukocyte,37947.205,0:00:38,0.0037,0.3610,0.0034
30,leukocyte,37015.462,0:00:37,0.0036,0.3527,0.0033
32,leukocyte,36762.522,0:00:37,0.0035,0.3401,0.0032
