Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,292366.655,0:04:52,0.0085,0.8394,0.0078
4,leukocyte,155017.552,0:02:35,0.0060,0.5883,0.0055
6,leukocyte,104288.791,0:01:44,0.0050,0.4926,0.0046
8,leukocyte,89902.988,0:01:30,0.0048,0.4765,0.0044
10,leukocyte,71487.578,0:01:11,0.0045,0.4442,0.0041
12,leukocyte,54992.161,0:00:55,0.0042,0.4141,0.0039
14,leukocyte,54397.856,0:00:54,0.0042,0.4135,0.0038
16,leukocyte,53864.762,0:00:54,0.0042,0.4104,0.0038
18,leukocyte,40029.173,0:00:40,0.0039,0.3822,0.0036
20,leukocyte,37880.025,0:00:38,0.0038,0.3742,0.0035
22,leukocyte,37830.285,0:00:38,0.0038,0.3708,0.0034
24,leukocyte,37933.079,0:00:38,0.0037,0.3680,0.0034
26,leukocyte,37902.449,0:00:38,0.0037,0.3647,0.0034
28,leukocyte,38012.569,0:00:38,0.0037,0.3596,0.0033
30,leukocyte,37351.246,0:00:37,0.0036,0.3550,0.0033
32,leukocyte,36755.451,0:00:37,0.0035,0.3463,0.0032
