Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,41079.730,0:00:41,0.0011,0.5386,0.0050
4,srad,19751.751,0:00:20,0.0007,0.3407,0.0032
6,srad,14230.372,0:00:14,0.0006,0.3005,0.0028
8,srad,11554.016,0:00:12,0.0006,0.2803,0.0026
10,srad,9839.809,0:00:10,0.0006,0.2678,0.0025
12,srad,8836.641,0:00:09,0.0005,0.2579,0.0024
14,srad,8459.093,0:00:08,0.0006,0.2728,0.0025
16,srad,8383.766,0:00:08,0.0006,0.2868,0.0027
18,srad,8618.363,0:00:09,0.0006,0.3033,0.0028
20,srad,10699.728,0:00:11,0.0008,0.3620,0.0034
22,srad,10363.704,0:00:10,0.0008,0.3639,0.0034
24,srad,9814.418,0:00:10,0.0007,0.3593,0.0033
26,srad,9616.233,0:00:10,0.0008,0.3667,0.0034
28,srad,9365.820,0:00:09,0.0008,0.3672,0.0034
30,srad,9301.524,0:00:09,0.0008,0.3772,0.0035
32,srad,9300.389,0:00:09,0.0008,0.3860,0.0036
