Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,backprop,16199.253,0:00:16,0.0004,0.1911,0.0018
4,backprop,14048.574,0:00:14,0.0004,0.1745,0.0016
6,backprop,13208.058,0:00:13,0.0003,0.1653,0.0015
8,backprop,13082.344,0:00:13,0.0003,0.1673,0.0016
10,backprop,12950.754,0:00:13,0.0003,0.1634,0.0015
12,backprop,12761.673,0:00:13,0.0003,0.1576,0.0015
14,backprop,12722.343,0:00:13,0.0003,0.1581,0.0015
16,backprop,12448.172,0:00:12,0.0003,0.1637,0.0015
18,backprop,12222.213,0:00:12,0.0003,0.1552,0.0014
20,backprop,12463.771,0:00:12,0.0003,0.1644,0.0015
22,backprop,12424.023,0:00:12,0.0003,0.1639,0.0015
24,backprop,12387.270,0:00:12,0.0003,0.1630,0.0015
26,backprop,12197.375,0:00:12,0.0003,0.1625,0.0015
28,backprop,12134.131,0:00:12,0.0003,0.1611,0.0015
30,backprop,12248.634,0:00:12,0.0003,0.1627,0.0015
32,backprop,12121.251,0:00:12,0.0003,0.1612,0.0015
