Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,292288.277,0:04:52,0.0085,4.1101,0.0382
4,leukocyte,154947.684,0:02:35,0.0060,2.8941,0.0269
6,leukocyte,104824.020,0:01:45,0.0051,2.4738,0.0230
8,leukocyte,89829.850,0:01:30,0.0048,2.3251,0.0216
10,leukocyte,71244.181,0:01:11,0.0045,2.1703,0.0202
12,leukocyte,55050.335,0:00:55,0.0042,2.0305,0.0189
14,leukocyte,54435.694,0:00:54,0.0041,1.9846,0.0185
16,leukocyte,53895.121,0:00:54,0.0042,2.0003,0.0186
18,leukocyte,40067.183,0:00:40,0.0039,1.8658,0.0174
20,leukocyte,37900.452,0:00:38,0.0038,1.8388,0.0171
22,leukocyte,37791.383,0:00:38,0.0038,1.8156,0.0169
24,leukocyte,37853.944,0:00:38,0.0037,1.7924,0.0167
26,leukocyte,37949.457,0:00:38,0.0037,1.7806,0.0166
28,leukocyte,37889.751,0:00:38,0.0036,1.7472,0.0163
30,leukocyte,37196.926,0:00:37,0.0036,1.7283,0.0161
32,leukocyte,36733.230,0:00:37,0.0035,1.6844,0.0157
