Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,117171.964,0:01:57,0.0031,1.5075,0.0140
4,kmeans,58460.930,0:00:58,0.0020,0.9849,0.0092
6,kmeans,37149.579,0:00:37,0.0016,0.7875,0.0073
8,kmeans,29590.250,0:00:30,0.0015,0.7343,0.0068
10,kmeans,23911.199,0:00:24,0.0014,0.6801,0.0063
12,kmeans,20291.909,0:00:20,0.0014,0.6618,0.0062
14,kmeans,17172.186,0:00:17,0.0013,0.6286,0.0058
16,kmeans,15229.474,0:00:15,0.0013,0.6026,0.0056
18,kmeans,13632.108,0:00:14,0.0012,0.5934,0.0055
20,kmeans,12187.507,0:00:12,0.0012,0.5568,0.0052
22,kmeans,11247.709,0:00:11,0.0011,0.5510,0.0051
24,kmeans,10225.230,0:00:10,0.0011,0.5236,0.0049
26,kmeans,9502.682,0:00:10,0.0011,0.5170,0.0048
28,kmeans,8874.182,0:00:09,0.0010,0.4954,0.0046
30,kmeans,8240.526,0:00:08,0.0010,0.4907,0.0046
32,kmeans,7709.359,0:00:08,0.0010,0.4841,0.0045
