Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,45485.104,0:00:45,0.0013,0.6086,0.0057
4,cfd,23207.426,0:00:23,0.0009,0.4152,0.0039
6,cfd,15716.125,0:00:16,0.0007,0.3551,0.0033
8,cfd,12081.334,0:00:12,0.0007,0.3205,0.0030
10,cfd,9918.097,0:00:10,0.0006,0.0619,0.0006
12,cfd,8377.452,0:00:08,0.0006,0.0589,0.0005
14,cfd,7289.262,0:00:07,0.0006,0.0559,0.0005
16,cfd,6505.862,0:00:07,0.0006,0.0548,0.0005
18,cfd,6714.705,0:00:07,0.0006,0.0567,0.0005
20,cfd,6220.959,0:00:06,0.0006,0.0557,0.0005
22,cfd,5746.211,0:00:06,0.0005,0.0539,0.0005
24,cfd,5309.274,0:00:05,0.0005,0.0512,0.0005
26,cfd,5009.523,0:00:05,0.0005,0.0463,0.0004
28,cfd,4712.947,0:00:05,0.0005,0.0483,0.0004
30,cfd,4478.953,0:00:04,0.0005,0.0480,0.0004
32,cfd,4268.496,0:00:04,0.0005,0.0476,0.0004
