Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,41072.656,0:00:41,0.0011,0.1108,0.0010
4,srad,19812.832,0:00:20,0.0007,0.0695,0.0006
6,srad,14192.479,0:00:14,0.0006,0.0614,0.0006
8,srad,11617.026,0:00:12,0.0006,0.0577,0.0005
10,srad,9838.752,0:00:10,0.0006,0.0550,0.0005
12,srad,8850.233,0:00:09,0.0005,0.0530,0.0005
14,srad,8483.430,0:00:08,0.0006,0.0559,0.0005
16,srad,8375.147,0:00:08,0.0006,0.0587,0.0005
18,srad,8801.670,0:00:09,0.0006,0.0632,0.0006
20,srad,10689.081,0:00:11,0.0008,0.0741,0.0007
22,srad,10357.485,0:00:10,0.0008,0.0747,0.0007
24,srad,9816.031,0:00:10,0.0008,0.0738,0.0007
26,srad,9604.915,0:00:10,0.0008,0.0751,0.0007
28,srad,9356.845,0:00:09,0.0008,0.0753,0.0007
30,srad,9292.679,0:00:09,0.0008,0.0777,0.0007
32,srad,9287.365,0:00:09,0.0008,0.0792,0.0007
