Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,leukocyte,292286.670,0:04:52,0.0085,4.0743,0.0379
4,leukocyte,155082.641,0:02:35,0.0060,2.8858,0.0268
6,leukocyte,104770.790,0:01:45,0.0051,2.4640,0.0229
8,leukocyte,89971.207,0:01:30,0.0048,2.3265,0.0216
10,leukocyte,71494.570,0:01:11,0.0045,2.1650,0.0201
12,leukocyte,55009.112,0:00:55,0.0042,2.0205,0.0188
14,leukocyte,54435.215,0:00:54,0.0042,2.0200,0.0188
16,leukocyte,53904.852,0:00:54,0.0042,1.9979,0.0186
18,leukocyte,40084.052,0:00:40,0.0039,1.8629,0.0173
20,leukocyte,37883.833,0:00:38,0.0038,1.8332,0.0171
22,leukocyte,37847.884,0:00:38,0.0038,1.8198,0.0169
24,leukocyte,37835.641,0:00:38,0.0037,1.7903,0.0167
26,leukocyte,37936.952,0:00:38,0.0037,1.7807,0.0166
28,leukocyte,37964.891,0:00:38,0.0037,1.7645,0.0164
30,leukocyte,37279.184,0:00:37,0.0036,1.7401,0.0162
32,leukocyte,36725.612,0:00:37,0.0035,1.6927,0.0157
