Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,backprop,16219.952,0:00:16,0.0004,0.1891,0.0018
4,backprop,13936.266,0:00:14,0.0004,0.1717,0.0016
6,backprop,13223.204,0:00:13,0.0003,0.1642,0.0015
8,backprop,12818.244,0:00:13,0.0003,0.1580,0.0015
10,backprop,12805.351,0:00:13,0.0003,0.1588,0.0015
12,backprop,12683.768,0:00:13,0.0003,0.1561,0.0015
14,backprop,12690.520,0:00:13,0.0003,0.1567,0.0015
16,backprop,12232.678,0:00:12,0.0003,0.1610,0.0015
18,backprop,12127.230,0:00:12,0.0003,0.1598,0.0015
20,backprop,12500.768,0:00:13,0.0003,0.1631,0.0015
22,backprop,12226.636,0:00:12,0.0003,0.1563,0.0015
24,backprop,12126.540,0:00:12,0.0003,0.1606,0.0015
26,backprop,12113.496,0:00:12,0.0003,0.1609,0.0015
28,backprop,12463.271,0:00:12,0.0003,0.1622,0.0015
30,backprop,12120.543,0:00:12,0.0003,0.1603,0.0015
32,backprop,12639.544,0:00:13,0.0003,0.1674,0.0016
