Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,117163.233,0:01:57,0.0032,0.3132,0.0029
4,kmeans,58108.994,0:00:58,0.0020,0.2015,0.0019
6,kmeans,39999.581,0:00:40,0.0018,0.1726,0.0016
8,kmeans,30046.446,0:00:30,0.0016,0.1541,0.0014
10,kmeans,23959.317,0:00:24,0.0014,0.1400,0.0013
12,kmeans,20083.839,0:00:20,0.0013,0.1323,0.0012
14,kmeans,17364.654,0:00:17,0.0013,0.1272,0.0012
16,kmeans,14964.945,0:00:15,0.0012,0.1204,0.0011
18,kmeans,13337.406,0:00:13,0.0012,0.1179,0.0011
20,kmeans,12290.189,0:00:12,0.0012,0.1153,0.0011
22,kmeans,10870.615,0:00:11,0.0011,0.1065,0.0010
24,kmeans,10045.626,0:00:10,0.0011,0.1055,0.0010
26,kmeans,9168.469,0:00:09,0.0010,0.1028,0.0010
28,kmeans,8836.109,0:00:09,0.0010,0.0996,0.0009
30,kmeans,8412.642,0:00:08,0.0010,0.1031,0.0010
32,kmeans,7780.690,0:00:08,0.0010,0.0991,0.0009
