Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,45303.496,0:00:45,0.0013,0.6074,0.0057
4,cfd,23291.759,0:00:23,0.0009,0.4188,0.0039
6,cfd,15790.846,0:00:16,0.0007,0.3563,0.0033
8,cfd,12101.986,0:00:12,0.0007,0.3217,0.0030
10,cfd,9943.758,0:00:10,0.0006,0.3029,0.0028
12,cfd,8395.795,0:00:08,0.0006,0.2883,0.0027
14,cfd,7283.779,0:00:07,0.0006,0.2741,0.0025
16,cfd,6511.643,0:00:07,0.0006,0.2689,0.0025
18,cfd,6723.293,0:00:07,0.0006,0.2789,0.0026
20,cfd,6210.168,0:00:06,0.0006,0.2722,0.0025
22,cfd,5755.974,0:00:06,0.0006,0.2662,0.0025
24,cfd,5313.673,0:00:05,0.0005,0.2513,0.0023
26,cfd,5016.883,0:00:05,0.0005,0.2272,0.0021
28,cfd,4717.152,0:00:05,0.0005,0.2386,0.0022
30,cfd,4481.762,0:00:04,0.0005,0.2362,0.0022
32,cfd,4271.805,0:00:04,0.0005,0.2336,0.0022
