Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,118656.123,0:01:59,0.0033,0.3260,0.0030
4,kmeans,60011.045,0:01:00,0.0021,0.2099,0.0020
6,kmeans,39802.816,0:00:40,0.0018,0.1728,0.0016
8,kmeans,29551.392,0:00:30,0.0015,0.1504,0.0014
10,kmeans,23985.322,0:00:24,0.0014,0.6857,0.0064
12,kmeans,19891.391,0:00:20,0.0014,0.6511,0.0061
14,kmeans,17293.593,0:00:17,0.0013,0.6247,0.0058
16,kmeans,15329.878,0:00:15,0.0013,0.6163,0.0057
18,kmeans,13474.042,0:00:13,0.0012,0.5790,0.0054
20,kmeans,12256.950,0:00:12,0.0012,0.5635,0.0052
22,kmeans,11187.733,0:00:11,0.0011,0.5451,0.0051
24,kmeans,9891.584,0:00:10,0.0011,0.5135,0.0048
26,kmeans,9580.392,0:00:10,0.0011,0.5238,0.0049
28,kmeans,8766.435,0:00:09,0.0010,0.4954,0.0046
30,kmeans,8321.744,0:00:08,0.0010,0.4954,0.0046
32,kmeans,7794.365,0:00:08,0.0010,0.4881,0.0045
