Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,kmeans,108134.133,0:01:48,0.0030,0.2921,0.0027
4,kmeans,59010.986,0:00:59,0.0021,0.2037,0.0019
6,kmeans,38713.141,0:00:39,0.0017,0.1663,0.0015
8,kmeans,28765.466,0:00:29,0.0015,0.1459,0.0014
10,kmeans,24368.302,0:00:24,0.0014,0.1422,0.0013
12,kmeans,19614.419,0:00:20,0.0013,0.1296,0.0012
14,kmeans,17433.384,0:00:17,0.0013,0.1286,0.0012
16,kmeans,15320.324,0:00:15,0.0013,0.1246,0.0012
18,kmeans,13480.557,0:00:13,0.0012,0.1190,0.0011
20,kmeans,12123.437,0:00:12,0.0012,0.1132,0.0011
22,kmeans,11171.085,0:00:11,0.0011,0.1115,0.0010
24,kmeans,10186.596,0:00:10,0.0011,0.1071,0.0010
26,kmeans,9167.383,0:00:09,0.0011,0.1036,0.0010
28,kmeans,8573.410,0:00:09,0.0010,0.0993,0.0009
30,kmeans,8226.611,0:00:08,0.0010,0.1003,0.0009
32,kmeans,7800.749,0:00:08,0.0010,0.0991,0.0009
