Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,srad,41133.200,0:00:41,0.0011,0.5336,0.0050
4,srad,19764.680,0:00:20,0.0007,0.3391,0.0032
6,srad,14250.964,0:00:14,0.0006,0.2993,0.0028
8,srad,11559.699,0:00:12,0.0006,0.2790,0.0026
10,srad,9842.145,0:00:10,0.0006,0.2669,0.0025
12,srad,8877.225,0:00:09,0.0005,0.2607,0.0024
14,srad,8493.036,0:00:08,0.0006,0.2739,0.0025
16,srad,8394.959,0:00:08,0.0006,0.2874,0.0027
18,srad,8608.054,0:00:09,0.0006,0.3045,0.0028
20,srad,10686.089,0:00:11,0.0008,0.3617,0.0034
22,srad,10335.503,0:00:10,0.0008,0.3640,0.0034
24,srad,9814.235,0:00:10,0.0007,0.3594,0.0033
26,srad,9610.328,0:00:10,0.0008,0.3652,0.0034
28,srad,9354.885,0:00:09,0.0008,0.3666,0.0034
30,srad,9300.561,0:00:09,0.0008,0.3775,0.0035
32,srad,9258.214,0:00:09,0.0008,0.3845,0.0036
