Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,cfd,45234.572,0:00:45,0.0013,0.1248,0.0012
4,cfd,23198.651,0:00:23,0.0009,0.0848,0.0008
6,cfd,15740.918,0:00:16,0.0007,0.0727,0.0007
8,cfd,12088.803,0:00:12,0.0007,0.0658,0.0006
10,cfd,9931.219,0:00:10,0.0006,0.0616,0.0006
12,cfd,8384.580,0:00:08,0.0006,0.0587,0.0005
14,cfd,7282.925,0:00:07,0.0006,0.0557,0.0005
16,cfd,6497.291,0:00:06,0.0006,0.0549,0.0005
18,cfd,6728.495,0:00:07,0.0006,0.0568,0.0005
20,cfd,6187.634,0:00:06,0.0006,0.0551,0.0005
22,cfd,5758.468,0:00:06,0.0006,0.0544,0.0005
24,cfd,5305.063,0:00:05,0.0005,0.0511,0.0005
26,cfd,5016.936,0:00:05,0.0005,0.0464,0.0004
28,cfd,4717.862,0:00:05,0.0005,0.0483,0.0004
30,cfd,4481.607,0:00:04,0.0005,0.0482,0.0004
32,cfd,4269.539,0:00:04,0.0005,0.0474,0.0004
