Treads,time_seconds,Time,Energy,CO2eq,travelled
2,111.07,0:02:01,0.0033,0.4647,0.0043
4,56.42,0:01:02,0.0018,0.2600,0.0024
6,39.41,0:00:43,0.0014,0.1934,0.0018
8,30.85,0:00:34,0.0011,0.1597,0.0015
10,39.83,0:00:43,0.0014,0.1951,0.0018
12,33.57,0:00:36,0.0012,0.1710,0.0016
14,29.66,0:00:32,0.0011,0.1553,0.0014
16,27.85,0:00:30,0.0010,0.1485,0.0014
