Treads|Time|Energy|CO2eq|travelled
2|NaN|NaN|NaN|NaN
2|0:09:36|0,0154|2,1826|0,0203
4|0:04:54|0,0086|1,2134|0,0113
6|0:03:23|0,0064|0,9033|0,0084
8|0:02:39|0,0053|0,7564|0,0070
10|0:03:45|0,0071|1,0007|0,0093
12|0:03:13|0,0063|0,8961|0,0083
14|0:02:47|0,0057|0,8118|0,0076
16|0:02:31|0,0053|0,7582|0,0071
