Treads,time_seconds,Time,Energy,CO2eq,travelled
2,NaN,NaN,NaN,NaN,NaN
2,575.66,0:09:40,0.0132,1.8741,0.0174
4,292.89,0:04:55,0.0073,1.0298,0.0096
6,202.08,0:03:24,0.0056,0.7942,0.0074
8,157.24,0:02:39,0.0047,0.6644,0.0062
10,223.64,0:03:46,0.0062,0.8736,0.0081
12,191.31,0:03:13,0.0055,0.7837,0.0073
14,165.18,0:02:47,0.0051,0.7181,0.0067
16,149.91,0:02:31,0.0048,0.6786,0.0063
