Treads|Time|Energy|CO2eq|travelled
2|NaN|NaN|NaN|NaN
2|0:09:37|0,0154|2,1852|0,0203
4|0:04:55|0,0086|1,2177|0,0113
6|0:03:23|0,0064|0,9005|0,0084
8|0:02:38|0,0053|0,7475|0,0070
10|0:03:44|0,0070|0,9956|0,0093
12|0:03:13|0,0063|0,8898|0,0083
14|0:02:47|0,0057|0,8078|0,0075
16|0:02:30|0,0053|0,7506|0,0070
