Treads|Time|Energy|CO2eq|travelled
2|0:02:01|0,0028|0,4028|0,0037
4|0:01:02|0,0016|0,2304|0,0021
6|0:00:43|0,0012|0,1728|0,0016
8|0:00:34|0,0010|0,1454|0,0014
10|0:00:43|0,0012|0,1771|0,0016
12|0:00:36|0,0011|0,1552|0,0014
14|0:00:32|0,0010|0,1405|0,0013
16|0:00:30|0,0010|0,1353|0,0013
