Treads|Time|Energy|CO2eq|travelled
2|0:02:01|0,0033|1,5734|0,0146
4|0:01:02|0,0019|0,8887|0,0083
6|0:00:43|0,0014|0,6592|0,0061
8|0:00:34|0,0011|0,5448|0,0051
10|0:00:43|0,0014|0,6611|0,0062
12|0:00:36|0,0012|0,5797|0,0054
14|0:00:32|0,0011|0,5311|0,0049
16|0:00:30|0,0011|0,5047|0,0047
