Treads,App,Time,TimeCT,Energy,CO2eq,travelled
2,PO,118057.724,0:01:58,0.0016,0.1594,0.0015
4,PO,62928.991,0:01:03,0.0010,0.1023,0.0010
6,PO,46255.011,0:00:46,0.0008,0.0833,0.0008
8,PO,39928.674,0:00:40,0.0008,0.0768,0.0007
10,PO,36194.447,0:00:36,0.0007,0.0730,0.0007
12,PO,34421.622,0:00:34,0.0007,0.0720,0.0007
14,PO,33484.765,0:00:33,0.0007,0.0719,0.0007
16,PO,35395.630,0:00:35,0.0008,0.0759,0.0007
18,PO,32493.415,0:00:32,0.0007,0.0717,0.0007
20,PO,33022.576,0:00:33,0.0007,0.0702,0.0007
22,PO,33103.183,0:00:33,0.0008,0.0767,0.0007
24,PO,33141.231,0:00:33,0.0008,0.0787,0.0007
26,PO,32090.853,0:00:32,0.0008,0.0779,0.0007
28,PO,32669.906,0:00:33,0.0008,0.0814,0.0008
30,PO,33224.030,0:00:33,0.0009,0.0843,0.0008
32,PO,33349.273,0:00:33,0.0009,0.0856,0.0008
34,PO,33681.221,0:00:34,0.0009,0.0880,0.0008
36,PO,33491.298,0:00:33,0.0009,0.0900,0.0008
38,PO,38271.499,0:00:38,0.0010,0.0963,0.0009
40,PO,35300.632,0:00:35,0.0010,0.0949,0.0009
42,PO,34439.903,0:00:34,0.0010,0.0948,0.0009
44,PO,36789.908,0:00:37,0.0010,0.1013,0.0009
46,PO,37685.008,0:00:38,0.0011,0.1035,0.0010
48,PO,39962.016,0:00:40,0.0011,0.1094,0.0010
50,PO,37236.969,0:00:37,0.0011,0.1039,0.0010
52,PO,35540.341,0:00:36,0.0010,0.1010,0.0009
54,PO,38534.489,0:00:39,0.0011,0.1064,0.0010
56,PO,38101.623,0:00:38,0.0011,0.1064,0.0010
58,PO,36695.218,0:00:37,0.0011,0.1046,0.0010
60,PO,34487.112,0:00:34,0.0010,0.0961,0.0009
62,PO,35391.479,0:00:35,0.0010,0.1017,0.0009
64,PO,33641.412,0:00:34,0.0010,0.0998,0.0009
66,PO,34822.148,0:00:35,0.0010,0.1020,0.0009
68,PO,33318.049,0:00:33,0.0010,0.0993,0.0009
70,PO,32989.685,0:00:33,0.0010,0.0985,0.0009
72,PO,33936.893,0:00:34,0.0010,0.1006,0.0009
74,PO,34970.316,0:00:35,0.0011,0.1034,0.0010
76,PO,33813.394,0:00:34,0.0010,0.1014,0.0009
78,PO,35259.065,0:00:35,0.0011,0.1048,0.0010
80,PO,33425.141,0:00:33,0.0010,0.1013,0.0009
82,PO,33013.657,0:00:33,0.0010,0.1005,0.0009
84,PO,32699.780,0:00:33,0.0010,0.1001,0.0009
86,PO,33261.574,0:00:33,0.0010,0.1015,0.0009
88,PO,31680.774,0:00:32,0.0010,0.0985,0.0009
